frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,amber_on,amber_z,green_on,green_z
5463,182.282,green,low_confidence,0.639,1.28,short_unsupported_run,green,0,-12.62,0,-1.28,1,11.11
5466,182.382,green,low_confidence,0.639,1.28,short_unsupported_run,green,0,-12.84,0,-1.28,1,11.04
5469,182.482,unknown,low_confidence,0.0,0.0,unclear_lamp_combination,unclear,0,-12.62,0,0.0,1,11.18
5472,182.582,green,low_confidence,0.906,1.81,short_unsupported_run,green,0,-13.17,0,-1.81,1,11.18
5475,182.682,green,low_confidence,0.32,0.64,lamp_near_threshold,green,0,-13.17,0,-0.64,1,10.84
5478,182.783,green,low_confidence,0.533,1.07,short_unsupported_run,green,0,-12.84,0,-1.07,1,11.65
5481,182.883,green,low_confidence,0.48,0.96,lamp_near_threshold,green,0,-13.17,0,-0.96,1,11.52
5484,182.983,green,low_confidence,0.426,0.85,lamp_near_threshold,green,0,-12.84,0,-0.85,1,11.65
5487,183.083,green,low_confidence,0.533,1.07,short_unsupported_run,green,0,-13.28,0,-1.07,1,11.52
5490,183.183,green,low_confidence,0.107,0.21,lamp_near_threshold,green,0,-14.16,0,-0.21,1,11.65
5493,183.283,unknown,low_confidence,0.053,0.11,unclear_lamp_combination,unclear,0,-13.83,1,0.11,1,11.45
5496,183.383,unknown,low_confidence,0.426,0.85,unclear_lamp_combination,unclear,0,-13.39,1,0.85,1,10.98
5499,183.483,green,low_confidence,0.373,0.75,lamp_near_threshold,green,0,-13.83,0,-0.75,1,12.13
5502,183.583,unknown,low_confidence,0.373,0.75,unclear_lamp_combination,unclear,0,-13.5,1,0.75,1,11.25
5505,183.684,unknown,low_confidence,0.373,0.75,unclear_lamp_combination,unclear,0,-12.95,1,0.75,1,12.4
5508,183.784,unknown,low_confidence,0.639,1.28,unclear_lamp_combination,unclear,0,-12.84,1,1.28,1,11.45
5511,183.884,unknown,low_confidence,1.0,2.13,unclear_lamp_combination,unclear,0,-12.84,1,2.13,1,12.87
5514,183.984,unknown,occluded,0.0,2.56,occluded,occluded,0,-13.06,1,2.56,1,17.48
5517,184.084,unknown,occluded,0.0,3.73,occluded,occluded,0,-13.5,1,3.73,1,11.79
5520,184.184,amber,low_confidence,0.068,0.14,lamp_near_threshold,amber,0,-13.06,1,4.8,0,-0.14
5523,184.284,amber,low_confidence,0.745,1.49,short_unsupported_run,amber,0,-13.28,1,1.7,0,-1.49
5526,184.384,unknown,occluded,0.0,2.3,occluded,occluded,0,-13.83,1,3.41,1,2.3
5529,184.484,unknown,low_confidence,1.0,2.66,unclear_lamp_combination,unclear,0,-13.39,1,2.66,1,12.33
5532,184.584,unknown,low_confidence,1.0,2.45,unclear_lamp_combination,unclear,0,-13.28,1,2.45,1,13.08
5535,184.684,unknown,low_confidence,1.0,2.77,unclear_lamp_combination,unclear,0,-14.6,1,2.77,1,13.75
5538,184.785,unknown,low_confidence,0.959,1.92,unclear_lamp_combination,unclear,0,-13.28,1,1.92,1,12.47
5541,184.885,unknown,low_confidence,1.0,2.98,unclear_lamp_combination,unclear,0,-13.39,1,2.98,1,12.87
5544,184.985,unknown,low_confidence,1.0,2.24,unclear_lamp_combination,unclear,0,-12.4,1,2.24,1,12.6
5547,185.085,unknown,occluded,0.0,2.66,occluded,occluded,0,-14.49,1,2.66,1,12.87
5550,185.185,unknown,occluded,0.0,2.88,occluded,occluded,0,-12.95,1,2.88,1,8.88
5553,185.285,unknown,occluded,0.0,1.76,occluded,occluded,0,-13.39,1,2.88,1,1.76
5556,185.385,unknown,occluded,0.0,0.27,occluded,occluded,0,-12.95,1,2.98,1,0.27
5559,185.485,amber,low_confidence,0.271,0.54,lamp_near_threshold,amber,0,-13.06,1,2.02,0,-0.54
5562,185.585,unknown,occluded,0.0,1.07,occluded,occluded,0,-13.28,1,1.07,1,3.39
5565,185.686,unknown,low_confidence,0.266,0.53,unclear_lamp_combination,unclear,0,-12.62,1,0.53,1,11.72
5568,185.786,green,low_confidence,0.0,0.0,lamp_near_threshold,green,0,-12.84,0,0.0,1,10.84
5571,185.886,green,low_confidence,0.0,0.0,lamp_near_threshold,green,0,-12.84,0,0.0,1,11.04
5574,185.986,green,low_confidence,0.213,0.43,lamp_near_threshold,green,0,-13.28,0,-0.43,1,11.86
5577,186.086,green,low_confidence,0.32,0.64,lamp_near_threshold,green,0,-12.73,0,-0.64,1,11.18
5580,186.186,green,observed,0.746,1.49,,green,0,-13.17,0,-1.49,1,10.84
5583,186.286,green,observed,0.693,1.39,,green,0,-13.17,0,-1.39,1,11.11
5586,186.386,green,observed,0.639,1.28,,green,0,-12.95,0,-1.28,1,10.91
5589,186.486,green,observed,0.746,1.49,,green,0,-12.84,0,-1.49,1,10.64
5592,186.586,green,observed,0.852,1.7,,green,0,-13.94,0,-1.7,1,11.65
5595,186.686,green,observed,0.799,1.6,,green,0,-13.39,0,-1.6,1,11.25
5598,186.787,green,observed,1.0,2.02,,green,0,-12.95,0,-2.02,1,10.3
5601,186.887,green,observed,1.0,2.24,,green,0,-13.61,0,-2.24,1,10.03
5604,186.987,green,observed,1.0,2.66,,green,0,-13.06,0,-2.66,1,11.25
5607,187.087,green,observed,1.0,2.77,,green,0,-13.61,0,-2.77,1,9.69
5610,187.187,green,observed,1.0,2.77,,green,0,-14.49,0,-2.77,1,10.98
5613,187.287,green,observed,0.959,1.92,,green,0,-13.39,0,-1.92,1,10.3
5616,187.387,green,observed,0.959,1.92,,green,0,-13.61,0,-1.92,1,10.77
5619,187.487,green,observed,0.746,1.49,,green,0,-13.5,0,-1.49,1,10.98
5622,187.587,green,observed,0.959,1.92,,green,0,-12.84,0,-1.92,1,10.3
5625,187.688,green,observed,1.0,2.02,,green,0,-14.05,0,-2.02,1,10.57
5628,187.788,green,observed,1.0,2.66,,green,0,-13.61,0,-2.66,1,11.59
5631,187.888,green,observed,1.0,2.66,,green,0,-13.94,0,-2.66,1,11.04
5634,187.988,green,observed,0.693,1.39,,green,0,-13.94,0,-1.39,1,11.45
5637,188.088,green,observed,0.959,1.92,,green,0,-13.17,0,-1.92,1,11.31
5640,188.188,green,observed,1.0,2.77,,green,0,-13.61,0,-2.77,1,10.91
5643,188.288,green,observed,1.0,2.66,,green,0,-13.61,0,-2.66,1,11.31
5646,188.388,green,observed,1.0,2.88,,green,0,-12.95,0,-2.88,1,11.38
5649,188.488,green,observed,1.0,2.88,,green,0,-14.16,0,-2.88,1,13.08
5652,188.588,green,observed,1.0,2.45,,green,0,-13.61,0,-2.45,1,12.33
5655,188.688,green,observed,1.0,2.77,,green,0,-14.38,0,-2.77,1,12.74
5658,188.789,green,observed,1.0,2.98,,green,0,-13.72,0,-2.98,1,13.69
5661,188.889,green,observed,1.0,2.77,,green,0,-14.6,0,-2.77,1,13.08
5664,188.989,green,observed,1.0,3.09,,green,0,-14.93,0,-3.09,1,11.59
5667,189.089,unknown,occluded,0.0,2.98,occluded,occluded,0,-15.26,0,-2.98,1,5.62
5670,189.189,unknown,occluded,0.0,0.95,occluded,occluded,0,-15.92,0,-1.92,0,-0.95
5673,189.289,unknown,occluded,0.0,2.02,occluded,occluded,0,-15.59,0,-2.02,0,-3.59
5676,189.389,dark,low_confidence,0.959,1.92,short_unsupported_run,dark,0,-15.37,0,-1.92,0,-3.73
5679,189.489,unknown,occluded,0.0,2.02,occluded,occluded,0,-14.71,0,-2.02,0,-6.37
5682,189.589,unknown,occluded,0.0,2.24,occluded,occluded,0,-15.37,0,-2.24,0,-9.21
5685,189.69,unknown,occluded,0.0,2.56,occluded,occluded,0,-16.25,0,-2.56,0,-11.59
5688,189.79,unknown,occluded,0.0,2.45,occluded,occluded,0,-14.93,0,-2.45,0,-11.38
5691,189.89,unknown,occluded,0.0,3.52,occluded,occluded,0,-14.93,0,-3.52,0,-11.25
5694,189.99,unknown,occluded,0.0,3.73,occluded,occluded,0,-15.48,0,-3.73,0,-10.98
5697,190.09,unknown,occluded,0.0,3.52,occluded,occluded,0,-15.15,0,-3.52,0,-10.5
5700,190.19,unknown,occluded,0.0,3.41,occluded,occluded,0,-14.16,0,-3.41,0,-9.35
5703,190.29,unknown,occluded,0.0,3.84,occluded,occluded,0,-14.49,0,-3.84,0,-9.76
5706,190.39,unknown,occluded,0.0,2.56,occluded,occluded,0,-14.6,0,-2.56,0,-8.88
5709,190.49,unknown,occluded,0.0,4.37,occluded,occluded,0,-15.04,0,-4.37,0,-8.33
5712,190.59,unknown,occluded,0.0,5.11,occluded,occluded,0,-14.82,0,-5.11,0,-6.78
5715,190.69,unknown,occluded,0.0,3.41,occluded,occluded,0,-15.04,0,-3.41,0,-7.79
5718,190.791,unknown,occluded,0.0,2.56,occluded,occluded,0,-14.05,0,-2.56,0,-8.13
5721,190.891,unknown,occluded,0.0,4.05,occluded,occluded,0,-13.83,0,-4.05,0,-8.88
5724,190.991,unknown,occluded,0.0,3.2,occluded,occluded,0,-15.04,0,-3.2,0,-9.01
5727,191.091,unknown,occluded,0.0,3.41,occluded,occluded,0,-14.82,0,-3.41,0,-9.69
5730,191.191,unknown,occluded,0.0,2.88,occluded,occluded,0,-13.72,0,-2.88,0,-9.82
5733,191.291,unknown,occluded,0.0,2.77,occluded,occluded,0,-14.27,0,-2.77,0,-10.37
5736,191.391,unknown,occluded,0.0,2.88,occluded,occluded,0,-14.71,0,-2.88,0,-10.64
5739,191.491,unknown,occluded,0.0,3.52,occluded,occluded,0,-14.38,0,-3.52,0,-10.71
5742,191.591,unknown,occluded,0.0,1.92,occluded,occluded,0,-14.82,0,-1.92,0,-10.71
5745,191.692,unknown,occluded,0.0,2.88,occluded,occluded,0,-14.71,0,-2.88,0,-10.57
5748,191.792,unknown,occluded,0.0,3.41,occluded,occluded,0,-12.95,0,-3.41,0,-10.1
5751,191.892,unknown,occluded,0.0,1.81,occluded,occluded,0,-14.16,0,-1.81,0,-8.81
5754,191.992,unknown,occluded,0.0,2.24,occluded,occluded,0,-13.94,0,-2.24,0,-8.81
5757,192.092,unknown,occluded,0.0,2.02,occluded,occluded,0,-13.94,0,-2.02,0,-8.81
5760,192.192,dark,low_confidence,1.0,2.56,short_unsupported_run,dark,0,-13.39,0,-2.56,0,-8.67
5763,192.292,unknown,occluded,0.0,2.98,occluded,occluded,0,-14.38,0,-2.98,0,-8.33
5766,192.392,unknown,occluded,0.0,2.66,occluded,occluded,0,-13.61,0,-2.66,1,4.61
5769,192.492,green,observed,0.586,1.17,,green,0,-13.72,0,-1.17,1,11.11
5772,192.592,green,observed,1.0,2.98,,green,0,-13.28,0,-2.98,1,11.45
5775,192.692,green,observed,1.0,2.02,,green,0,-13.28,0,-2.02,1,11.79
5778,192.793,green,observed,1.0,2.13,,green,0,-14.16,0,-2.13,1,11.38
5781,192.893,green,observed,0.852,1.7,,green,0,-14.05,0,-1.7,1,10.98
5784,192.993,green,observed,1.0,2.24,,green,0,-14.16,0,-2.24,1,11.25
5787,193.093,green,observed,0.746,1.49,,green,0,-13.94,0,-1.49,1,12.33
5790,193.193,green,observed,1.0,3.62,,green,0,-14.05,0,-3.62,1,12.13
5793,193.293,green,observed,1.0,3.41,,green,0,-12.95,0,-3.41,1,12.33
5796,193.393,green,observed,1.0,2.34,,green,0,-13.94,0,-2.34,1,11.65
5799,193.493,green,observed,1.0,2.13,,green,0,-13.61,0,-2.13,1,11.38
5802,193.593,green,observed,1.0,3.09,,green,0,-12.51,0,-3.09,1,9.82
5805,193.694,green,observed,1.0,2.34,,green,0,-12.07,0,-2.34,1,12.2
5808,193.794,green,observed,1.0,2.56,,green,0,-13.17,0,-2.56,1,12.4
5811,193.894,green,observed,1.0,2.66,,green,0,-13.72,0,-2.66,1,10.98
5814,193.994,green,observed,1.0,3.41,,green,0,-13.06,0,-3.41,1,11.25
5817,194.094,green,observed,0.799,1.6,,green,0,-13.17,0,-1.6,1,12.2
5820,194.194,green,observed,1.0,2.24,,green,0,-13.61,0,-2.24,1,11.25
5823,194.294,green,observed,1.0,2.34,,green,0,-12.95,0,-2.34,1,11.52
5826,194.394,green,observed,1.0,3.41,,green,0,-13.61,0,-3.41,1,10.64
5829,194.494,green,observed,1.0,2.24,,green,0,-13.5,0,-2.24,1,12.06
5832,194.594,green,observed,1.0,2.98,,green,0,-13.39,0,-2.98,1,10.57
5835,194.694,green,observed,1.0,2.56,,green,0,-13.83,0,-2.56,1,11.45
5838,194.795,green,observed,1.0,3.41,,green,0,-13.83,0,-3.41,1,11.65
5841,194.895,green,observed,1.0,2.13,,green,0,-14.05,0,-2.13,1,11.86
5844,194.995,green,observed,1.0,2.34,,green,0,-13.06,0,-2.34,1,11.99
5847,195.095,green,observed,1.0,2.34,,green,0,-13.5,0,-2.34,1,11.86
5850,195.195,green,observed,1.0,3.3,,green,0,-13.94,0,-3.3,1,11.45
5853,195.295,green,observed,1.0,2.02,,green,0,-13.39,0,-2.02,1,12.13
5856,195.395,green,observed,1.0,2.02,,green,0,-13.61,0,-2.02,1,11.99
5859,195.495,green,observed,1.0,2.02,,green,0,-14.05,0,-2.02,1,12.2
5862,195.595,green,observed,1.0,2.24,,green,0,-13.5,0,-2.24,1,11.11
5865,195.696,green,observed,1.0,2.24,,green,0,-13.5,0,-2.24,1,11.86
5868,195.796,green,observed,1.0,2.77,,green,0,-14.05,0,-2.77,1,10.98
5871,195.896,green,observed,1.0,2.66,,green,0,-13.5,0,-2.66,1,11.59
5874,195.996,green,observed,0.852,1.7,,green,0,-13.61,0,-1.7,1,12.06
5877,196.096,green,observed,0.746,1.49,,green,0,-13.39,0,-1.49,1,12.13
5880,196.196,green,observed,1.0,3.3,,green,0,-14.71,0,-3.3,1,11.65
5883,196.296,green,observed,1.0,2.88,,green,0,-12.29,0,-2.88,1,12.94
5886,196.396,green,observed,1.0,2.88,,green,0,-13.28,0,-2.88,1,13.48
5889,196.496,green,observed,1.0,2.77,,green,0,-13.72,0,-2.77,1,12.67
5892,196.596,green,observed,1.0,3.52,,green,0,-13.17,0,-3.52,1,13.21
5895,196.696,green,observed,1.0,2.02,,green,0,-14.05,0,-2.02,1,12.81
5898,196.797,green,observed,1.0,2.88,,green,0,-13.61,0,-2.88,1,12.47
5901,196.897,green,observed,1.0,2.66,,green,0,-12.84,0,-2.66,1,13.28
5904,196.997,green,observed,1.0,2.77,,green,0,-13.72,0,-2.77,1,13.48
5907,197.097,green,low_confidence,0.426,0.85,lamp_near_threshold,green,0,-13.72,0,-0.85,1,11.99
5910,197.197,green,observed,1.0,2.34,,green,0,-13.39,0,-2.34,1,12.06
5913,197.297,green,observed,1.0,2.45,,green,0,-13.61,0,-2.45,1,12.53
5916,197.397,green,observed,1.0,2.34,,green,0,-13.39,0,-2.34,1,12.53
5919,197.497,green,observed,0.693,1.39,,green,0,-12.73,0,-1.39,1,13.42
5922,197.597,green,observed,1.0,2.45,,green,0,-12.95,0,-2.45,1,12.81
5925,197.698,green,observed,1.0,2.56,,green,0,-13.83,0,-2.56,1,12.81
5928,197.798,green,observed,0.906,1.81,,green,0,-13.06,0,-1.81,1,11.92
5931,197.898,green,observed,0.906,1.81,,green,0,-13.17,0,-1.81,1,12.67
5934,197.998,green,observed,1.0,2.13,,green,0,-13.28,0,-2.13,1,13.35
5937,198.098,green,observed,0.906,1.81,,green,0,-13.83,0,-1.81,1,12.4
5940,198.198,green,observed,1.0,2.56,,green,0,-13.39,0,-2.56,1,13.48
5943,198.298,green,observed,1.0,2.88,,green,0,-13.94,0,-2.88,1,13.96
5946,198.398,green,observed,0.746,1.49,,green,0,-12.84,0,-1.49,1,14.16
5949,198.498,green,observed,1.0,2.45,,green,0,-13.28,0,-2.45,1,13.35
5952,198.598,green,observed,1.0,2.88,,green,0,-13.39,0,-2.88,1,13.21
5955,198.698,green,observed,1.0,2.45,,green,0,-13.5,0,-2.45,1,12.74
5958,198.799,green,observed,0.693,1.39,,green,0,-14.38,0,-1.39,1,13.55
5961,198.899,green,observed,0.639,1.28,,green,0,-13.17,0,-1.28,1,14.57
5964,198.999,green,observed,0.799,1.6,,green,0,-12.95,0,-1.6,1,14.16
5967,199.099,green,observed,1.0,2.24,,green,0,-13.28,0,-2.24,1,13.14
5970,199.199,green,observed,1.0,2.13,,green,0,-12.73,0,-2.13,1,14.57
5973,199.299,green,observed,1.0,2.13,,green,0,-13.39,0,-2.13,1,13.62
5976,199.399,green,observed,1.0,2.24,,green,0,-13.17,0,-2.24,1,13.75
5979,199.499,green,observed,1.0,2.24,,green,0,-13.28,0,-2.24,1,13.69
5982,199.599,green,observed,0.906,1.81,,green,0,-13.06,0,-1.81,1,13.14
5985,199.7,green,observed,1.0,2.34,,green,0,-12.73,0,-2.34,1,12.4
5988,199.8,green,observed,1.0,2.56,,green,0,-13.17,0,-2.56,1,14.03
5991,199.9,green,observed,1.0,2.45,,green,0,-13.17,0,-2.45,1,14.84
5994,200.0,green,observed,1.0,2.77,,green,0,-13.39,0,-2.77,1,13.62
5997,200.1,green,observed,1.0,2.88,,green,0,-13.83,0,-2.88,1,12.4
6000,200.2,green,observed,1.0,2.66,,green,0,-13.5,0,-2.66,1,13.62
6003,200.3,green,observed,1.0,2.24,,green,0,-13.83,0,-2.24,1,13.42
6006,200.4,green,observed,1.0,2.66,,green,0,-13.72,0,-2.66,1,13.28
6009,200.5,green,observed,1.0,2.45,,green,0,-13.5,0,-2.45,1,12.26
6012,200.6,green,observed,1.0,2.45,,green,0,-13.5,0,-2.45,1,12.81
6015,200.7,green,observed,0.959,1.92,,green,0,-12.51,0,-1.92,1,13.21
6018,200.801,green,observed,0.746,1.49,,green,0,-12.29,0,-1.49,1,12.94
6021,200.901,green,observed,1.0,2.13,,green,0,-13.28,0,-2.13,1,12.87
6024,201.001,green,observed,1.0,3.09,,green,0,-13.83,0,-3.09,1,12.26
6027,201.101,green,observed,1.0,2.77,,green,0,-13.17,0,-2.77,1,12.53
6030,201.201,green,observed,1.0,2.77,,green,0,-13.17,0,-2.77,1,12.26
6033,201.301,green,observed,1.0,2.77,,green,0,-13.06,0,-2.77,1,12.74
6036,201.401,green,observed,1.0,2.88,,green,0,-13.06,0,-2.88,1,12.87
6039,201.501,green,observed,1.0,2.77,,green,0,-13.28,0,-2.77,1,11.86
6042,201.601,green,observed,1.0,2.45,,green,0,-13.39,0,-2.45,1,11.45
6045,201.702,green,observed,1.0,2.45,,green,0,-13.94,0,-2.45,1,11.18
6048,201.802,green,observed,1.0,2.56,,green,0,-11.96,0,-2.56,1,10.57
6051,201.902,green,observed,1.0,2.56,,green,0,-13.72,0,-2.56,1,10.64
6054,202.002,green,observed,1.0,3.52,,green,0,-14.93,0,-3.52,1,11.18
6057,202.102,green,observed,1.0,3.62,,green,0,-14.16,0,-3.62,1,11.31
6060,202.202,green,observed,1.0,3.41,,green,0,-12.95,0,-3.41,1,11.11
6063,202.302,green,observed,1.0,3.41,,green,0,-14.27,0,-3.41,1,11.79
6066,202.402,green,observed,1.0,2.56,,green,0,-13.28,0,-2.56,1,11.11
6069,202.502,green,observed,1.0,2.24,,green,0,-13.61,0,-2.24,1,10.71
6072,202.602,green,observed,1.0,2.56,,green,0,-14.93,0,-2.56,1,11.52
6075,202.703,green,observed,1.0,2.56,,green,0,-13.39,0,-2.56,1,10.98
6078,202.803,green,observed,1.0,2.66,,green,0,-12.95,0,-2.66,1,10.23
6081,202.903,green,observed,1.0,2.45,,green,0,-14.38,0,-2.45,1,11.52
6084,203.003,green,observed,1.0,2.02,,green,0,-13.17,0,-2.02,1,10.16
6087,203.103,green,observed,0.799,1.6,,green,0,-14.05,0,-1.6,1,11.11
6090,203.203,green,observed,1.0,2.02,,green,0,-13.06,0,-2.02,1,10.64
6093,203.303,green,observed,1.0,2.34,,green,0,-13.83,0,-2.34,1,10.23
6096,203.403,green,observed,1.0,3.2,,green,0,-14.38,0,-3.2,1,9.62
6099,203.503,green,observed,0.906,1.81,,green,0,-13.72,0,-1.81,1,10.23
6102,203.603,green,observed,1.0,2.02,,green,0,-13.39,0,-2.02,1,12.13
6105,203.704,green,observed,1.0,2.13,,green,0,-13.39,0,-2.13,1,10.64
6108,203.804,green,observed,1.0,2.56,,green,0,-13.39,0,-2.56,1,10.5
6111,203.904,green,observed,1.0,2.66,,green,0,-13.06,0,-2.66,1,9.76
6114,204.004,green,observed,1.0,2.56,,green,0,-13.5,0,-2.56,1,11.25
6117,204.104,green,observed,1.0,2.66,,green,0,-12.95,0,-2.66,1,11.11
6120,204.204,green,observed,0.852,1.7,,green,0,-13.83,0,-1.7,1,11.99
6123,204.304,green,observed,1.0,2.98,,green,0,-13.61,0,-2.98,1,12.13
6126,204.404,green,observed,1.0,2.88,,green,0,-14.05,0,-2.88,1,11.92
6129,204.504,green,observed,1.0,2.24,,green,0,-13.28,0,-2.24,1,10.57
6132,204.604,green,observed,1.0,2.88,,green,0,-12.84,0,-2.88,1,11.11
6135,204.704,green,observed,1.0,2.56,,green,0,-13.61,0,-2.56,1,9.76
6138,204.805,green,observed,0.906,1.81,,green,0,-13.06,0,-1.81,1,11.11
6141,204.905,green,observed,0.959,1.92,,green,0,-12.62,0,-1.92,1,11.25
6144,205.005,green,observed,1.0,2.13,,green,0,-13.39,0,-2.13,1,11.25
6147,205.105,green,observed,1.0,2.24,,green,0,-12.95,0,-2.24,1,11.52
6150,205.205,green,observed,1.0,2.34,,green,0,-12.51,0,-2.34,1,11.52
6153,205.305,green,observed,0.959,1.92,,green,0,-13.28,0,-1.92,1,11.25
6156,205.405,green,observed,1.0,2.34,,green,0,-13.28,0,-2.34,1,11.38
6159,205.505,green,observed,1.0,2.45,,green,0,-13.17,0,-2.45,1,10.77
6162,205.605,green,observed,1.0,2.98,,green,0,-13.72,0,-2.98,1,11.25
6165,205.706,green,observed,1.0,2.56,,green,0,-13.5,0,-2.56,1,10.77
6168,205.806,green,observed,1.0,3.09,,green,0,-14.38,0,-3.09,1,10.71
6171,205.906,green,observed,1.0,3.09,,green,0,-13.5,0,-3.09,1,11.92
6174,206.006,green,observed,0.852,1.7,,green,0,-13.83,0,-1.7,1,11.86
6177,206.106,green,observed,1.0,2.88,,green,0,-13.06,0,-2.88,1,11.65
6180,206.206,green,observed,1.0,3.3,,green,0,-12.07,0,-3.3,1,10.98
6183,206.306,green,observed,1.0,2.98,,green,0,-12.51,0,-2.98,1,10.71
6186,206.406,green,observed,1.0,2.45,,green,0,-13.94,0,-2.45,1,11.65
6189,206.506,green,observed,1.0,3.09,,green,0,-13.5,0,-3.09,1,10.57
6192,206.606,green,observed,1.0,2.98,,green,0,-14.27,0,-2.98,1,11.31
6195,206.706,green,observed,1.0,2.45,,green,0,-13.39,0,-2.45,1,11.18
6198,206.807,green,observed,1.0,2.13,,green,0,-13.39,0,-2.13,1,11.31
6201,206.907,green,observed,1.0,2.13,,green,0,-12.84,0,-2.13,1,11.11
6204,207.007,green,observed,1.0,2.34,,green,0,-13.5,0,-2.34,1,11.86
6207,207.107,green,observed,0.693,1.39,,green,0,-13.17,0,-1.39,1,11.79
6210,207.207,green,observed,1.0,2.66,,green,0,-13.06,0,-2.66,1,12.53
6213,207.307,green,observed,1.0,2.34,,green,0,-13.06,0,-2.34,1,11.65
6216,207.407,green,observed,1.0,2.34,,green,0,-13.28,0,-2.34,1,11.99
6219,207.507,green,observed,1.0,2.24,,green,0,-13.17,0,-2.24,1,11.72
6222,207.607,green,observed,1.0,2.45,,green,0,-12.73,0,-2.45,1,12.33
6225,207.708,green,observed,0.586,1.17,,green,0,-12.95,0,-1.17,1,11.11
6228,207.808,green,observed,1.0,2.02,,green,0,-13.17,0,-2.02,1,10.71
6231,207.908,green,observed,1.0,2.45,,green,0,-14.49,0,-2.45,1,11.38
6234,208.008,green,observed,1.0,2.13,,green,0,-12.95,0,-2.13,1,11.52
6237,208.108,green,observed,1.0,2.02,,green,0,-13.94,0,-2.02,1,11.65
6240,208.208,green,observed,0.852,1.7,,green,0,-12.73,0,-1.7,1,11.59
6243,208.308,green,observed,1.0,2.13,,green,0,-13.28,0,-2.13,1,12.06
6246,208.408,green,observed,1.0,2.02,,green,0,-13.28,0,-2.02,1,12.13
6249,208.508,green,observed,0.959,1.92,,green,0,-14.27,0,-1.92,1,11.86
6252,208.608,green,observed,1.0,2.13,,green,0,-12.95,0,-2.13,1,11.65
6255,208.709,green,observed,1.0,2.02,,green,0,-13.28,0,-2.02,1,12.6
6258,208.809,green,observed,1.0,2.77,,green,0,-13.39,0,-2.77,1,12.06
6261,208.909,green,observed,0.586,1.17,,green,0,-14.05,0,-1.17,1,13.28
6264,209.009,green,observed,0.639,1.28,,green,0,-13.28,0,-1.28,1,12.26
6267,209.109,green,observed,0.906,1.81,,green,0,-14.05,0,-1.81,1,12.2
6270,209.209,green,observed,1.0,3.2,,green,0,-14.38,0,-3.2,1,12.74
6273,209.309,green,observed,1.0,3.2,,green,0,-13.94,0,-3.2,1,12.2
6276,209.409,green,observed,1.0,3.09,,green,0,-13.83,0,-3.09,1,12.6
6279,209.509,green,observed,1.0,2.34,,green,0,-13.06,0,-2.34,1,14.57
6282,209.609,green,observed,1.0,2.45,,green,0,-13.5,0,-2.45,1,12.87
6285,209.71,green,observed,1.0,2.24,,green,0,-13.28,0,-2.24,1,12.2
6288,209.81,green,observed,1.0,2.13,,green,0,-12.4,0,-2.13,1,12.26
6291,209.91,green,observed,1.0,3.3,,green,0,-14.05,0,-3.3,1,12.13
6294,210.01,green,observed,1.0,3.2,,green,0,-14.05,0,-3.2,1,13.08
6297,210.11,unknown,occluded,0.0,3.94,occluded,occluded,0,-12.4,0,-3.94,0,-10.37
6300,210.21,unknown,occluded,0.0,3.09,occluded,occluded,0,-13.06,0,-3.09,0,-11.11
6303,210.31,green_blink,observed,1.0,3.41,,green_flash,0,-14.05,0,-3.41,0,-11.52
6306,210.41,green_blink,observed,1.0,3.2,,green_flash,0,-13.28,0,-3.2,0,-11.04
6309,210.51,green_blink,observed,1.0,3.2,,green_flash,0,-14.05,0,-3.2,0,-10.84
6312,210.61,green_blink,observed,0.906,1.81,,green,0,-13.83,0,-1.81,1,12.53
6315,210.71,green_blink,observed,1.0,2.24,,green,0,-14.16,0,-2.24,1,12.81
6318,210.811,green_blink,observed,1.0,3.09,,green,0,-13.28,0,-3.09,1,13.01
6321,210.911,green_blink,observed,1.0,2.02,,green,0,-13.39,0,-2.02,1,11.86
6324,211.011,green_blink,observed,1.0,2.88,,green,0,-13.72,0,-2.88,1,13.08
6327,211.111,unknown,occluded,0.0,2.66,occluded,occluded,0,-14.05,0,-2.66,0,-10.64
6330,211.211,unknown,occluded,0.0,1.39,occluded,occluded,0,-13.28,0,-1.39,0,-11.25
6333,211.311,unknown,occluded,0.0,2.13,occluded,occluded,0,-13.72,0,-2.13,0,-10.77
6336,211.411,unknown,occluded,0.0,2.02,occluded,occluded,0,-11.74,0,-2.02,0,-11.11
6339,211.511,green_blink,observed,1.0,3.09,,green_flash,0,-12.62,0,-3.09,0,-10.64
6342,211.611,green_blink,observed,1.0,2.77,,green,0,-13.61,0,-2.77,1,12.87
6345,211.712,green_blink,observed,1.0,2.34,,green,0,-13.06,0,-2.34,1,12.33
6348,211.812,green_blink,observed,1.0,2.98,,green,0,-13.83,0,-2.98,1,12.47
6351,211.912,green_blink,observed,0.906,1.81,,green,0,-13.39,0,-1.81,1,12.33
6354,212.012,green_blink,observed,0.959,1.92,,green,0,-13.61,0,-1.92,1,12.74
6357,212.112,green_blink,observed,1.0,2.02,,green_flash,0,-14.27,0,-2.02,0,-9.89
6360,212.212,green_blink,observed,1.0,3.3,,green_flash,0,-14.16,0,-3.3,0,-11.25
6363,212.312,green_blink,observed,0.852,1.7,,green_flash,0,-13.61,0,-1.7,0,-10.98
6366,212.412,green_blink,observed,1.0,3.41,,green_flash,0,-14.05,0,-3.41,0,-11.25
