frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,amber_on,amber_z,green_on,green_z
4581,152.853,green_blink,observed,1.0,12.05,,green,0,-27.84,0,-16.74,1,12.05
4584,152.953,green_blink,observed,1.0,12.09,,green,0,-27.66,0,-16.74,1,12.09
4587,153.053,green_blink,observed,1.0,11.87,,green,0,-28.02,0,-16.38,1,11.87
4590,153.153,unknown,occluded,0.0,12.27,occluded,occluded,0,-27.93,0,-16.67,0,-12.27
4593,153.253,unknown,occluded,0.0,12.55,occluded,occluded,0,-27.75,0,-17.1,0,-12.55
4596,153.353,green_blink,observed,1.0,12.29,,green_flash,0,-28.24,0,-16.74,0,-12.29
4599,153.453,green_blink,observed,1.0,12.65,,green_flash,0,-28.07,0,-16.17,0,-12.65
4602,153.553,green_blink,observed,1.0,12.37,,green_flash,0,-27.93,0,-16.88,0,-12.37
4605,153.654,green_blink,observed,1.0,11.83,,green,0,-28.38,0,-16.81,1,11.83
4608,153.754,green_blink,observed,1.0,11.95,,green,0,-27.93,0,-16.45,1,11.95
4611,153.854,green_blink,observed,1.0,11.83,,green,0,-27.93,0,-16.45,1,11.83
4614,153.954,green_blink,observed,1.0,11.81,,green,0,-28.29,0,-16.31,1,11.81
4617,154.054,green_blink,observed,1.0,11.91,,green,0,-28.11,0,-15.88,1,11.91
4620,154.154,unknown,occluded,0.0,12.09,occluded,occluded,0,-28.07,0,-16.6,0,-12.09
4623,154.254,green_blink,observed,1.0,12.53,,green_flash,0,-27.44,0,-16.6,0,-12.53
4626,154.354,green_blink,observed,1.0,12.43,,green_flash,0,-28.33,0,-15.81,0,-12.43
4629,154.454,green_blink,observed,1.0,12.41,,green_flash,0,-27.8,0,-16.24,0,-12.41
4632,154.554,green_blink,observed,1.0,12.41,,green_flash,0,-27.57,0,-16.45,0,-12.41
4635,154.654,green_blink,observed,1.0,11.67,,green,0,-27.26,0,-17.1,1,11.67
4638,154.755,green_blink,observed,1.0,11.75,,green,0,-27.62,0,-16.24,1,11.75
4641,154.855,green_blink,observed,1.0,11.67,,green,0,-27.84,0,-17.74,1,11.67
4644,154.955,green_blink,observed,1.0,11.65,,green,0,-27.71,0,-15.95,1,11.65
4647,155.055,green_blink,observed,1.0,11.71,,green,0,-27.57,0,-16.45,1,11.71
4650,155.155,amber,observed,1.0,12.27,,amber,0,-27.89,1,16.67,0,-12.27
4653,155.255,amber,observed,1.0,12.55,,amber,0,-27.48,1,16.31,0,-12.55
4656,155.355,amber,observed,1.0,12.59,,amber,0,-28.24,1,15.02,0,-12.59
4659,155.455,amber,observed,1.0,12.55,,amber,0,-27.48,1,16.67,0,-12.55
4662,155.555,amber,observed,1.0,12.57,,amber,0,-27.84,1,16.31,0,-12.57
4665,155.656,amber,observed,1.0,12.65,,amber,0,-27.8,1,16.24,0,-12.65
4668,155.756,amber,observed,1.0,12.47,,amber,0,-28.2,1,15.45,0,-12.47
4671,155.856,amber,observed,1.0,12.61,,amber,0,-27.89,1,16.1,0,-12.61
4674,155.956,amber,observed,1.0,12.63,,amber,0,-28.2,1,15.74,0,-12.63
4677,156.056,amber,observed,1.0,12.69,,amber,0,-28.15,1,15.45,0,-12.69
4680,156.156,amber,observed,1.0,12.65,,amber,0,-27.66,1,16.03,0,-12.65
4683,156.256,amber,observed,1.0,12.69,,amber,0,-28.02,1,15.38,0,-12.69
4686,156.356,amber,observed,1.0,12.83,,amber,0,-28.07,1,15.81,0,-12.83
4689,156.456,amber,observed,1.0,12.77,,amber,0,-28.02,1,15.81,0,-12.77
4692,156.556,amber,observed,1.0,12.77,,amber,0,-27.89,1,14.88,0,-12.77
4695,156.656,amber,observed,1.0,12.61,,amber,0,-27.57,1,15.74,0,-12.61
4698,156.757,amber,observed,1.0,12.57,,amber,0,-27.93,1,16.24,0,-12.57
4701,156.857,amber,observed,1.0,12.71,,amber,0,-27.71,1,16.45,0,-12.71
4704,156.957,amber,observed,1.0,12.45,,amber,0,-27.84,1,16.38,0,-12.45
4707,157.057,amber,observed,1.0,12.65,,amber,0,-28.11,1,16.53,0,-12.65
4710,157.157,amber,observed,1.0,12.73,,amber,0,-27.62,1,15.95,0,-12.73
4713,157.257,amber,observed,1.0,12.55,,amber,0,-27.8,1,14.95,0,-12.55
4716,157.357,amber,observed,1.0,12.67,,amber,0,-28.02,1,15.6,0,-12.67
4719,157.457,amber,observed,1.0,12.51,,amber,0,-27.84,1,15.1,0,-12.51
4722,157.557,amber,observed,1.0,12.71,,amber,0,-27.66,1,15.74,0,-12.71
4725,157.658,amber,observed,1.0,12.73,,amber,0,-27.66,1,15.38,0,-12.73
4728,157.758,amber,observed,1.0,12.69,,amber,0,-27.75,1,16.6,0,-12.69
4731,157.858,amber,observed,1.0,12.63,,amber,0,-28.38,1,16.17,0,-12.63
4734,157.958,amber,observed,1.0,12.57,,amber,0,-27.62,1,15.95,0,-12.57
4737,158.058,amber,observed,1.0,12.53,,amber,0,-28.02,1,16.1,0,-12.53
4740,158.158,red,observed,1.0,12.71,,red,1,29.19,0,-15.45,0,-12.71
4743,158.258,red,observed,1.0,12.63,,red,1,29.1,0,-15.45,0,-12.63
4746,158.358,red,observed,1.0,12.59,,red,1,28.83,0,-16.03,0,-12.59
4749,158.458,red,observed,1.0,12.63,,red,1,29.1,0,-15.95,0,-12.63
4752,158.558,red,observed,1.0,12.61,,red,1,28.47,0,-16.17,0,-12.61
4755,158.658,red,observed,1.0,12.59,,red,1,28.33,0,-16.74,0,-12.59
4758,158.759,red,observed,1.0,12.51,,red,1,29.14,0,-16.24,0,-12.51
4761,158.859,red,observed,1.0,12.47,,red,1,29.28,0,-16.03,0,-12.47
4764,158.959,red,observed,1.0,12.67,,red,1,29.01,0,-16.38,0,-12.67
4767,159.059,red,observed,1.0,12.81,,red,1,28.51,0,-16.17,0,-12.81
4770,159.159,red,observed,1.0,12.63,,red,1,28.47,0,-15.52,0,-12.63
4773,159.259,red,observed,1.0,12.63,,red,1,28.2,0,-16.24,0,-12.63
4776,159.359,red,observed,1.0,12.67,,red,1,28.11,0,-16.24,0,-12.67
4779,159.459,red,observed,1.0,12.83,,red,1,28.42,0,-16.45,0,-12.83
4782,159.559,red,observed,1.0,12.57,,red,1,28.11,0,-16.67,0,-12.57
4785,159.66,red,observed,1.0,12.61,,red,1,28.15,0,-15.95,0,-12.61
4788,159.76,red,observed,1.0,12.55,,red,1,27.57,0,-15.81,0,-12.55
4791,159.86,red,observed,1.0,12.77,,red,1,27.98,0,-15.74,0,-12.77
4794,159.96,red,observed,1.0,12.53,,red,1,27.98,0,-16.88,0,-12.53
4797,160.06,red,observed,1.0,12.49,,red,1,27.84,0,-16.38,0,-12.49
4800,160.16,red,observed,1.0,12.43,,red,1,28.15,0,-16.24,0,-12.43
4803,160.26,red,observed,1.0,12.61,,red,1,28.51,0,-16.67,0,-12.61
4806,160.36,red,observed,1.0,12.59,,red,1,28.51,0,-16.1,0,-12.59
4809,160.46,red,observed,1.0,12.67,,red,1,28.74,0,-16.38,0,-12.67
4812,160.56,red,observed,1.0,12.51,,red,1,28.51,0,-16.24,0,-12.51
4815,160.66,red,observed,1.0,12.49,,red,1,28.2,0,-15.81,0,-12.49
4818,160.761,red,observed,1.0,12.63,,red,1,28.83,0,-16.17,0,-12.63
4821,160.861,red,observed,1.0,12.43,,red,1,27.84,0,-16.96,0,-12.43
4824,160.961,red,observed,1.0,12.69,,red,1,27.66,0,-15.74,0,-12.69
4827,161.061,red,observed,1.0,12.75,,red,1,28.29,0,-16.1,0,-12.75
4830,161.161,red,observed,1.0,12.41,,red,1,28.74,0,-16.88,0,-12.41
4833,161.261,red,observed,1.0,12.43,,red,1,28.29,0,-16.17,0,-12.43
4836,161.361,red,observed,1.0,12.69,,red,1,28.29,0,-16.17,0,-12.69
4839,161.461,red,observed,1.0,12.63,,red,1,28.42,0,-16.45,0,-12.63
4842,161.561,red,observed,1.0,12.35,,red,1,28.83,0,-17.17,0,-12.35
4845,161.662,red,observed,1.0,12.83,,red,1,28.56,0,-17.46,0,-12.83
4848,161.762,red,observed,1.0,12.53,,red,1,27.93,0,-17.1,0,-12.53
4851,161.862,red,observed,1.0,12.47,,red,1,27.44,0,-16.31,0,-12.47
4854,161.962,red,observed,1.0,12.47,,red,1,28.2,0,-15.52,0,-12.47
4857,162.062,red,observed,1.0,12.59,,red,1,29.23,0,-16.6,0,-12.59
4860,162.162,red,observed,1.0,12.73,,red,1,29.28,0,-16.67,0,-12.73
4863,162.262,red,observed,1.0,12.63,,red,1,28.33,0,-16.1,0,-12.63
4866,162.362,red,observed,1.0,12.57,,red,1,28.33,0,-16.03,0,-12.57
4869,162.462,red,observed,1.0,12.61,,red,1,28.65,0,-16.38,0,-12.61
4872,162.562,red,observed,1.0,12.75,,red,1,28.2,0,-16.88,0,-12.75
4875,162.662,red,observed,1.0,12.47,,red,1,28.07,0,-17.03,0,-12.47
4878,162.763,red,observed,1.0,12.81,,red,1,28.29,0,-16.03,0,-12.81
4881,162.863,red,observed,1.0,12.45,,red,1,28.69,0,-16.96,0,-12.45
4884,162.963,red,observed,1.0,12.63,,red,1,28.74,0,-16.96,0,-12.63
4887,163.063,red,observed,1.0,12.43,,red,1,28.51,0,-16.17,0,-12.43
4890,163.163,red,observed,1.0,12.59,,red,1,28.24,0,-16.03,0,-12.59
4893,163.263,red,observed,1.0,12.61,,red,1,28.29,0,-16.38,0,-12.61
4896,163.363,red,observed,1.0,12.39,,red,1,28.92,0,-16.45,0,-12.39
4899,163.463,red,observed,1.0,12.57,,red,1,28.02,0,-15.52,0,-12.57
4902,163.563,red,observed,1.0,12.49,,red,1,28.69,0,-15.45,0,-12.49
4905,163.664,red,observed,1.0,12.67,,red,1,28.29,0,-15.88,0,-12.67
4908,163.764,red,observed,1.0,12.59,,red,1,28.6,0,-16.45,0,-12.59
4911,163.864,red,observed,1.0,12.51,,red,1,28.51,0,-16.88,0,-12.51
4914,163.964,red,observed,1.0,12.57,,red,1,28.65,0,-17.17,0,-12.57
4917,164.064,red,observed,1.0,12.37,,red,1,28.11,0,-16.1,0,-12.37
4920,164.164,red,observed,1.0,12.39,,red,1,28.38,0,-16.88,0,-12.39
4923,164.264,red,observed,1.0,12.69,,red,1,28.02,0,-16.1,0,-12.69
4926,164.364,red,observed,1.0,12.37,,red,1,28.65,0,-16.81,0,-12.37
4929,164.464,red,observed,1.0,12.79,,red,1,28.87,0,-16.03,0,-12.79
4932,164.564,red,observed,1.0,12.57,,red,1,29.19,0,-16.24,0,-12.57
4935,164.664,red,observed,1.0,12.39,,red,1,28.87,0,-15.95,0,-12.39
4938,164.765,red,observed,1.0,12.59,,red,1,28.87,0,-16.03,0,-12.59
4941,164.865,red,observed,1.0,12.37,,red,1,28.96,0,-16.53,0,-12.37
4944,164.965,red,observed,1.0,12.53,,red,1,28.96,0,-15.81,0,-12.53
4947,165.065,red,observed,1.0,12.65,,red,1,28.78,0,-16.67,0,-12.65
4950,165.165,red,observed,1.0,12.43,,red,1,28.65,0,-16.17,0,-12.43
4953,165.265,red,observed,1.0,12.45,,red,1,28.92,0,-16.74,0,-12.45
4956,165.365,red,observed,1.0,12.51,,red,1,28.29,0,-16.31,0,-12.51
4959,165.465,red,observed,1.0,12.33,,red,1,28.56,0,-16.17,0,-12.33
4962,165.565,red,observed,1.0,12.45,,red,1,28.51,0,-16.53,0,-12.45
4965,165.666,red,observed,1.0,12.55,,red,1,28.56,0,-15.81,0,-12.55
4968,165.766,red,observed,1.0,12.59,,red,1,28.24,0,-16.31,0,-12.59
4971,165.866,red,observed,1.0,12.61,,red,1,28.51,0,-16.45,0,-12.61
4974,165.966,red,observed,1.0,12.57,,red,1,28.47,0,-16.38,0,-12.57
4977,166.066,red,observed,1.0,12.45,,red,1,28.69,0,-17.1,0,-12.45
4980,166.166,red,observed,1.0,12.55,,red,1,28.96,0,-16.96,0,-12.55
4983,166.266,red,observed,1.0,12.49,,red,1,29.19,0,-16.1,0,-12.49
4986,166.366,red,observed,1.0,12.67,,red,1,28.92,0,-16.1,0,-12.67
4989,166.466,red,observed,1.0,12.49,,red,1,27.71,0,-16.6,0,-12.49
4992,166.566,red,observed,1.0,12.75,,red,1,28.29,0,-15.81,0,-12.75
4995,166.666,red,observed,1.0,12.51,,red,1,27.98,0,-15.74,0,-12.51
4998,166.767,red,observed,1.0,12.61,,red,1,28.29,0,-16.74,0,-12.61
5001,166.867,red,observed,1.0,12.67,,red,1,28.33,0,-15.74,0,-12.67
5004,166.967,red,observed,1.0,12.59,,red,1,28.33,0,-16.24,0,-12.59
5007,167.067,red,observed,1.0,12.69,,red,1,28.11,0,-16.1,0,-12.69
5010,167.167,red,observed,1.0,12.51,,red,1,27.8,0,-15.95,0,-12.51
5013,167.267,red,observed,1.0,12.49,,red,1,28.47,0,-16.17,0,-12.49
5016,167.367,red,observed,1.0,12.59,,red,1,28.47,0,-16.81,0,-12.59
5019,167.467,red,observed,1.0,12.65,,red,1,27.89,0,-16.67,0,-12.65
5022,167.567,red,observed,1.0,12.57,,red,1,28.6,0,-15.74,0,-12.57
5025,167.668,red,observed,1.0,12.53,,red,1,28.51,0,-15.95,0,-12.53
5028,167.768,red,observed,1.0,12.61,,red,1,27.84,0,-16.1,0,-12.61
5031,167.868,red,observed,1.0,12.55,,red,1,28.02,0,-16.24,0,-12.55
5034,167.968,red,observed,1.0,12.51,,red,1,28.33,0,-16.67,0,-12.51
5037,168.068,red,observed,1.0,12.55,,red,1,28.2,0,-16.6,0,-12.55
5040,168.168,red,observed,1.0,12.61,,red,1,28.07,0,-16.03,0,-12.61
5043,168.268,red,observed,1.0,12.59,,red,1,28.65,0,-16.24,0,-12.59
5046,168.368,red,observed,1.0,12.67,,red,1,28.11,0,-16.31,0,-12.67
5049,168.468,red,observed,1.0,12.81,,red,1,28.47,0,-16.67,0,-12.81
5052,168.568,red,observed,1.0,12.67,,red,1,28.51,0,-15.95,0,-12.67
5055,168.668,red,observed,1.0,12.57,,red,1,28.42,0,-16.38,0,-12.57
5058,168.769,red,observed,1.0,12.39,,red,1,28.24,0,-16.45,0,-12.39
5061,168.869,red,observed,1.0,12.65,,red,1,27.66,0,-15.95,0,-12.65
5064,168.969,red,observed,1.0,12.65,,red,1,27.12,0,-15.52,0,-12.65
5067,169.069,red,observed,1.0,12.65,,red,1,28.15,0,-16.38,0,-12.65
5070,169.169,red,observed,1.0,12.47,,red,1,28.02,0,-16.45,0,-12.47
5073,169.269,red,observed,1.0,12.55,,red,1,28.02,0,-16.03,0,-12.55
5076,169.369,red,observed,1.0,12.55,,red,1,27.57,0,-16.67,0,-12.55
5079,169.469,red,observed,1.0,12.73,,red,1,27.48,0,-16.67,0,-12.73
5082,169.569,red,observed,1.0,12.71,,red,1,27.93,0,-16.24,0,-12.71
5085,169.67,red,observed,1.0,12.43,,red,1,28.56,0,-15.88,0,-12.43
5088,169.77,red,observed,1.0,12.59,,red,1,27.84,0,-16.24,0,-12.59
5091,169.87,red,observed,1.0,12.33,,red,1,27.35,0,-16.31,0,-12.33
5094,169.97,red,observed,1.0,12.75,,red,1,27.71,0,-15.81,0,-12.75
5097,170.07,red,observed,1.0,12.49,,red,1,27.71,0,-16.17,0,-12.49
5100,170.17,red,observed,1.0,12.45,,red,1,27.8,0,-16.31,0,-12.45
5103,170.27,red,observed,1.0,12.45,,red,1,28.24,0,-16.31,0,-12.45
5106,170.37,red,observed,1.0,12.49,,red,1,27.93,0,-16.03,0,-12.49
5109,170.47,red,observed,1.0,12.61,,red,1,27.98,0,-15.45,0,-12.61
5112,170.57,red,observed,1.0,12.45,,red,1,27.62,0,-15.81,0,-12.45
5115,170.67,red,observed,1.0,12.73,,red,1,28.15,0,-16.67,0,-12.73
5118,170.771,red,observed,1.0,12.51,,red,1,28.02,0,-16.1,0,-12.51
5121,170.871,red,observed,1.0,12.43,,red,1,27.71,0,-15.52,0,-12.43
5124,170.971,red,observed,1.0,12.71,,red,1,28.02,0,-16.1,0,-12.71
5127,171.071,red,observed,1.0,12.57,,red,1,27.84,0,-16.17,0,-12.57
5130,171.171,red,observed,1.0,12.57,,red,1,28.15,0,-16.67,0,-12.57
5133,171.271,red,observed,1.0,12.67,,red,1,28.47,0,-16.45,0,-12.67
5136,171.371,red,observed,1.0,12.67,,red,1,28.29,0,-16.17,0,-12.67
5139,171.471,red,observed,1.0,12.53,,red,1,28.24,0,-16.6,0,-12.53
5142,171.571,red,observed,1.0,12.37,,red,1,27.89,0,-16.24,0,-12.37
5145,171.672,red,observed,1.0,12.65,,red,1,28.07,0,-16.24,0,-12.65
5148,171.772,red,observed,1.0,12.63,,red,1,27.93,0,-16.24,0,-12.63
5151,171.872,red,observed,1.0,12.59,,red,1,27.93,0,-16.03,0,-12.59
5154,171.972,red,observed,1.0,12.53,,red,1,28.74,0,-15.95,0,-12.53
5157,172.072,red,observed,1.0,12.39,,red,1,28.38,0,-15.95,0,-12.39
5160,172.172,red,observed,1.0,12.61,,red,1,28.24,0,-16.38,0,-12.61
5163,172.272,red,observed,1.0,12.61,,red,1,28.07,0,-16.45,0,-12.61
5166,172.372,red,observed,1.0,12.35,,red,1,28.51,0,-15.6,0,-12.35
5169,172.472,red,observed,1.0,12.75,,red,1,28.47,0,-15.95,0,-12.75
5172,172.572,red,observed,1.0,12.65,,red,1,28.11,0,-15.02,0,-12.65
5175,172.672,red,observed,1.0,12.47,,red,1,28.96,0,-16.31,0,-12.47
5178,172.773,red,observed,1.0,12.51,,red,1,28.56,0,-16.45,0,-12.51
5181,172.873,red,observed,1.0,12.59,,red,1,28.42,0,-16.17,0,-12.59
5184,172.973,red,observed,1.0,12.67,,red,1,27.98,0,-16.53,0,-12.67
5187,173.073,red,observed,1.0,12.67,,red,1,29.28,0,-16.31,0,-12.67
5190,173.173,red,observed,1.0,12.65,,red,1,28.6,0,-15.81,0,-12.65
5193,173.273,red,observed,1.0,12.57,,red,1,28.51,0,-16.81,0,-12.57
5196,173.373,red,observed,1.0,12.55,,red,1,28.56,0,-16.6,0,-12.55
5199,173.473,red,observed,1.0,12.73,,red,1,28.78,0,-16.53,0,-12.73
5202,173.573,red,observed,1.0,12.49,,red,1,28.83,0,-16.1,0,-12.49
5205,173.674,red,observed,1.0,12.69,,red,1,28.42,0,-16.24,0,-12.69
5208,173.774,red,observed,1.0,12.49,,red,1,29.32,0,-16.45,0,-12.49
5211,173.874,red,observed,1.0,12.41,,red,1,29.14,0,-16.17,0,-12.41
5214,173.974,red,observed,1.0,12.65,,red,1,28.92,0,-16.31,0,-12.65
5217,174.074,red,observed,1.0,12.71,,red,1,28.33,0,-15.81,0,-12.71
5220,174.174,red,observed,1.0,12.59,,red,1,29.14,0,-16.03,0,-12.59
5223,174.274,red,observed,1.0,12.47,,red,1,29.59,0,-16.38,0,-12.47
5226,174.374,red,observed,1.0,12.47,,red,1,29.14,0,-16.6,0,-12.47
5229,174.474,red,observed,1.0,12.59,,red,1,28.78,0,-16.24,0,-12.59
5232,174.574,red,observed,1.0,12.59,,red,1,28.56,0,-15.95,0,-12.59
5235,174.674,red,observed,1.0,12.63,,red,1,28.56,0,-16.17,0,-12.63
5238,174.775,red,observed,1.0,12.55,,red,1,28.74,0,-16.45,0,-12.55
5241,174.875,red,observed,1.0,12.59,,red,1,28.78,0,-15.74,0,-12.59
5244,174.975,red,observed,1.0,12.87,,red,1,28.65,0,-15.88,0,-12.87
5247,175.075,red,observed,1.0,12.61,,red,1,28.15,0,-16.03,0,-12.61
5250,175.175,red,observed,1.0,12.57,,red,1,27.98,0,-16.24,0,-12.57
5253,175.275,red,observed,1.0,12.69,,red,1,28.38,0,-16.03,0,-12.69
5256,175.375,red,observed,1.0,12.55,,red,1,28.38,0,-16.1,0,-12.55
5259,175.475,red,observed,1.0,12.55,,red,1,28.38,0,-15.6,0,-12.55
5262,175.575,red,observed,1.0,12.59,,red,1,28.07,0,-16.74,0,-12.59
5265,175.676,red,observed,1.0,12.71,,red,1,29.01,0,-15.67,0,-12.71
5268,175.776,red,observed,1.0,12.83,,red,1,28.56,0,-16.1,0,-12.83
5271,175.876,red,observed,1.0,12.69,,red,1,28.51,0,-16.03,0,-12.69
5274,175.976,red,observed,1.0,12.65,,red,1,29.28,0,-16.67,0,-12.65
5277,176.076,red,observed,1.0,12.67,,red,1,28.87,0,-16.74,0,-12.67
5280,176.176,red,observed,1.0,12.81,,red,1,29.19,0,-16.17,0,-12.81
5283,176.276,red,observed,1.0,12.59,,red,1,28.78,0,-15.52,0,-12.59
5286,176.376,red,observed,1.0,12.35,,red,1,27.84,0,-15.95,0,-12.35
5289,176.476,red,observed,1.0,12.75,,red,1,28.96,0,-15.95,0,-12.75
5292,176.576,red,observed,1.0,12.73,,red,1,28.87,0,-16.24,0,-12.73
5295,176.676,red,observed,1.0,12.65,,red,1,29.14,0,-16.88,0,-12.65
5298,176.777,red,observed,1.0,12.55,,red,1,28.51,0,-17.03,0,-12.55
5301,176.877,red,observed,1.0,12.61,,red,1,28.47,0,-16.17,0,-12.61
5304,176.977,red,observed,1.0,12.65,,red,1,28.47,0,-16.03,0,-12.65
5307,177.077,red,observed,1.0,12.47,,red,1,27.75,0,-16.67,0,-12.47
5310,177.177,red,observed,1.0,12.73,,red,1,28.07,0,-16.96,0,-12.73
5313,177.277,red,observed,1.0,12.43,,red,1,28.6,0,-15.88,0,-12.43
5316,177.377,red,observed,1.0,12.75,,red,1,28.56,0,-15.81,0,-12.75
5319,177.477,red,observed,1.0,12.77,,red,1,28.65,0,-16.67,0,-12.77
5322,177.577,red,observed,1.0,12.53,,red,1,28.38,0,-16.24,0,-12.53
5325,177.678,red,observed,1.0,12.89,,red,1,28.83,0,-16.1,0,-12.89
5328,177.778,red,observed,1.0,12.53,,red,1,28.07,0,-16.17,0,-12.53
5331,177.878,red,observed,1.0,12.65,,red,1,28.6,0,-16.03,0,-12.65
5334,177.978,red,observed,1.0,12.57,,red,1,28.47,0,-16.6,0,-12.57
5337,178.078,red,observed,1.0,12.61,,red,1,28.65,0,-16.45,0,-12.61
5340,178.178,red,observed,1.0,12.73,,red,1,28.92,0,-16.45,0,-12.73
5343,178.278,red,observed,1.0,12.57,,red,1,28.83,0,-16.31,0,-12.57
5346,178.378,red,observed,1.0,12.45,,red,1,28.92,0,-16.67,0,-12.45
5349,178.478,red,observed,1.0,12.51,,red,1,28.74,0,-16.1,0,-12.51
5352,178.578,red,observed,1.0,12.51,,red,1,28.69,0,-16.24,0,-12.51
5355,178.678,red,observed,1.0,12.55,,red,1,27.71,0,-16.81,0,-12.55
5358,178.779,red,observed,1.0,12.55,,red,1,28.51,0,-16.31,0,-12.55
5361,178.879,red,observed,1.0,12.55,,red,1,28.29,0,-16.17,0,-12.55
5364,178.979,red,observed,1.0,12.55,,red,1,28.2,0,-16.45,0,-12.55
5367,179.079,red,observed,1.0,12.69,,red,1,27.89,0,-16.6,0,-12.69
5370,179.179,red,observed,1.0,12.55,,red,1,27.84,0,-16.1,0,-12.55
5373,179.279,red,observed,1.0,12.61,,red,1,27.84,0,-16.17,0,-12.61
5376,179.379,red,observed,1.0,12.37,,red,1,27.89,0,-15.88,0,-12.37
5379,179.479,red,observed,1.0,12.45,,red,1,27.8,0,-15.88,0,-12.45
5382,179.579,red,observed,1.0,12.45,,red,1,28.47,0,-15.95,0,-12.45
5385,179.68,red,observed,1.0,12.59,,red,1,27.98,0,-16.17,0,-12.59
5388,179.78,red,observed,1.0,12.55,,red,1,27.89,0,-15.95,0,-12.55
5391,179.88,red,observed,1.0,12.61,,red,1,28.33,0,-16.38,0,-12.61
5394,179.98,red,observed,1.0,12.47,,red,1,28.33,0,-16.24,0,-12.47
5397,180.08,red,observed,1.0,12.61,,red,1,28.38,0,-16.03,0,-12.61
5400,180.18,red,observed,1.0,12.65,,red,1,27.71,0,-16.53,0,-12.65
5403,180.28,red,observed,1.0,12.55,,red,1,27.17,0,-16.31,0,-12.55
5406,180.38,red,observed,1.0,12.43,,red,1,27.35,0,-16.88,0,-12.43
5409,180.48,red,observed,1.0,12.45,,red,1,28.02,0,-16.38,0,-12.45
5412,180.58,red,observed,1.0,12.71,,red,1,27.53,0,-17.03,0,-12.71
5415,180.68,red,observed,1.0,12.39,,red,1,27.53,0,-16.45,0,-12.39
5418,180.781,red,observed,1.0,12.59,,red,1,27.39,0,-16.53,0,-12.59
5421,180.881,red,observed,1.0,12.47,,red,1,27.71,0,-16.31,0,-12.47
5424,180.981,red,observed,1.0,12.53,,red,1,27.93,0,-15.95,0,-12.53
5427,181.081,red,observed,1.0,12.57,,red,1,27.89,0,-16.67,0,-12.57
5430,181.181,red,observed,1.0,12.67,,red,1,27.44,0,-16.31,0,-12.67
5433,181.281,red,observed,1.0,12.51,,red,1,28.02,0,-16.17,0,-12.51
5436,181.381,red,observed,1.0,12.65,,red,1,27.98,0,-16.03,0,-12.65
5439,181.481,red,observed,1.0,12.53,,red,1,27.98,0,-15.81,0,-12.53
5442,181.581,red,observed,1.0,12.55,,red,1,28.11,0,-16.6,0,-12.55
5445,181.682,red,observed,1.0,12.51,,red,1,27.84,0,-15.95,0,-12.51
5448,181.782,red,observed,1.0,12.55,,red,1,27.26,0,-16.03,0,-12.55
5451,181.882,red,observed,1.0,12.45,,red,1,27.12,0,-16.81,0,-12.45
5454,181.982,red,observed,1.0,12.45,,red,1,26.99,0,-16.6,0,-12.45
5457,182.082,red,observed,1.0,12.47,,red,1,27.84,0,-16.53,0,-12.47
5460,182.182,red,observed,1.0,12.41,,red,1,27.62,0,-16.53,0,-12.41
5463,182.282,red,observed,1.0,12.57,,red,1,27.57,0,-16.45,0,-12.57
5466,182.382,red,observed,1.0,12.73,,red,1,27.62,0,-16.6,0,-12.73
5469,182.482,red,observed,1.0,12.57,,red,1,28.02,0,-15.88,0,-12.57
5472,182.582,red,observed,1.0,12.35,,red,1,27.75,0,-16.38,0,-12.35
5475,182.682,red,observed,1.0,12.55,,red,1,28.24,0,-16.38,0,-12.55
5478,182.783,red,observed,1.0,12.53,,red,1,28.11,0,-16.17,0,-12.53
5481,182.883,red,observed,1.0,12.51,,red,1,28.24,0,-16.53,0,-12.51
5484,182.983,red,observed,1.0,12.55,,red,1,28.24,0,-17.17,0,-12.55
5487,183.083,red,observed,1.0,12.51,,red,1,27.48,0,-16.88,0,-12.51
5490,183.183,red,observed,1.0,12.47,,red,1,27.8,0,-16.67,0,-12.47
5493,183.283,red,observed,1.0,12.41,,red,1,27.93,0,-16.24,0,-12.41
5496,183.383,red,observed,1.0,12.47,,red,1,27.71,0,-16.74,0,-12.47
5499,183.483,red,observed,1.0,12.69,,red,1,28.07,0,-16.6,0,-12.69
5502,183.583,red,observed,1.0,12.43,,red,1,28.11,0,-15.6,0,-12.43
5505,183.684,red,observed,1.0,12.57,,red,1,27.8,0,-16.1,0,-12.57
5508,183.784,red,observed,1.0,12.37,,red,1,27.21,0,-15.67,0,-12.37
5511,183.884,red,observed,1.0,12.49,,red,1,28.2,0,-16.38,0,-12.49
5514,183.984,red,observed,1.0,12.29,,red,1,28.38,0,-16.17,0,-12.29
5517,184.084,red,observed,1.0,12.33,,red,1,28.42,0,-15.67,0,-12.33
5520,184.184,red,observed,1.0,12.67,,red,1,28.42,0,-16.81,0,-12.67
5523,184.284,red,observed,1.0,12.55,,red,1,28.47,0,-16.31,0,-12.55
5526,184.384,red,observed,1.0,12.57,,red,1,28.24,0,-15.81,0,-12.57
5529,184.484,red,observed,1.0,12.37,,red,1,27.26,0,-16.17,0,-12.37
5532,184.584,red,observed,1.0,12.55,,red,1,27.98,0,-16.03,0,-12.55
5535,184.684,red,observed,1.0,12.49,,red,1,28.07,0,-16.67,0,-12.49
5538,184.785,red,observed,1.0,12.55,,red,1,27.35,0,-16.96,0,-12.55
