frame,t_sec,state,observation,confidence,margin_sd,reason,v3_label,red_on,red_z,amber_on,amber_z,green_on,green_z
4755,158.658,red,observed,1.0,3.22,,red,1,17.38,0,-3.22,0,-14.74
4758,158.759,red,observed,1.0,3.06,,red,1,16.22,0,-3.06,0,-13.46
4761,158.859,red,observed,1.0,2.74,,red,1,17.77,0,-2.74,0,-14.38
4764,158.959,red,observed,1.0,3.38,,red,1,18.67,0,-3.38,0,-14.19
4767,159.059,red,observed,1.0,3.38,,red,1,17.38,0,-3.38,0,-15.57
4770,159.159,red,observed,1.0,3.22,,red,1,18.28,0,-3.22,0,-14.38
4773,159.259,red,observed,1.0,2.9,,red,1,16.22,0,-2.9,0,-13.74
4776,159.359,red,observed,1.0,2.41,,red,1,16.87,0,-2.41,0,-14.01
4779,159.459,red,observed,1.0,2.09,,red,1,17.25,0,-2.09,0,-14.19
4782,159.559,red,observed,1.0,2.58,,red,1,17.0,0,-2.58,0,-13.83
4785,159.66,red,observed,1.0,5.96,,red,1,16.35,0,-5.96,0,-14.74
4788,159.76,red,observed,1.0,3.22,,red,1,17.77,0,-3.22,0,-14.38
4791,159.86,red,observed,1.0,2.25,,red,1,16.48,0,-2.25,0,-14.65
4794,159.96,red,observed,1.0,3.86,,red,1,16.35,0,-3.86,0,-14.19
4797,160.06,red,observed,1.0,4.02,,red,1,16.1,0,-4.02,0,-14.83
4800,160.16,red,observed,1.0,3.7,,red,1,17.64,0,-3.7,0,-14.1
4803,160.26,red,observed,1.0,3.7,,red,1,16.87,0,-3.7,0,-14.83
4806,160.36,red,observed,1.0,3.38,,red,1,17.51,0,-3.38,0,-14.47
4809,160.46,red,observed,1.0,3.38,,red,1,17.38,0,-3.38,0,-15.02
4812,160.56,red,observed,1.0,2.9,,red,1,16.1,0,-2.9,0,-14.65
4815,160.66,red,observed,1.0,3.86,,red,1,16.35,0,-3.86,0,-14.19
4818,160.761,red,observed,1.0,3.7,,red,1,16.74,0,-3.7,0,-15.2
4821,160.861,red,observed,1.0,3.22,,red,1,16.48,0,-3.22,0,-14.93
4824,160.961,red,observed,1.0,3.06,,red,1,16.22,0,-3.06,0,-14.65
4827,161.061,red,observed,1.0,4.35,,red,1,16.87,0,-4.35,0,-15.66
4830,161.161,red,observed,1.0,4.02,,red,1,16.35,0,-4.02,0,-14.74
4833,161.261,red,observed,1.0,5.79,,red,1,15.71,0,-5.79,0,-15.29
4836,161.361,red,observed,1.0,4.35,,red,1,16.74,0,-4.35,0,-15.57
4839,161.461,red,observed,1.0,2.9,,red,1,15.84,0,-2.9,0,-15.29
4842,161.561,red,observed,1.0,3.86,,red,1,17.77,0,-3.86,0,-15.57
4845,161.662,red,observed,1.0,3.86,,red,1,16.74,0,-3.86,0,-14.56
4848,161.762,red,observed,1.0,5.15,,red,1,14.29,0,-5.15,0,-14.29
4851,161.862,red,observed,1.0,2.58,,red,1,15.32,0,-2.58,0,-14.38
4854,161.962,red,observed,1.0,3.38,,red,1,14.16,0,-3.38,0,-14.47
4857,162.062,red,observed,1.0,4.51,,red,1,14.55,0,-4.51,0,-14.47
4860,162.162,red,observed,1.0,3.7,,red,1,16.1,0,-3.7,0,-14.93
4863,162.262,red,observed,1.0,3.54,,red,1,16.1,0,-3.54,0,-14.19
4866,162.362,red,observed,1.0,3.06,,red,1,15.97,0,-3.06,0,-14.29
4869,162.462,red,observed,1.0,3.22,,red,1,14.16,0,-3.22,0,-14.74
4872,162.562,red,observed,1.0,3.06,,red,1,15.84,0,-3.06,0,-14.93
4875,162.662,red,observed,1.0,3.06,,red,1,15.45,0,-3.06,0,-13.83
4878,162.763,red,observed,1.0,2.74,,red,1,16.35,0,-2.74,0,-15.2
4881,162.863,red,observed,1.0,4.35,,red,1,15.97,0,-4.35,0,-13.74
4884,162.963,red,observed,1.0,2.74,,red,1,15.58,0,-2.74,0,-14.47
4887,163.063,red,observed,1.0,2.74,,red,1,15.07,0,-2.74,0,-13.83
4890,163.163,red,observed,1.0,2.09,,red,1,15.84,0,-2.09,0,-14.65
4893,163.263,red,observed,1.0,2.74,,red,1,15.71,0,-2.74,0,-15.11
4896,163.363,red,observed,1.0,3.38,,red,1,16.48,0,-3.38,0,-14.19
4899,163.463,red,observed,1.0,3.86,,red,1,17.0,0,-3.86,0,-14.38
4902,163.563,red,observed,1.0,3.22,,red,1,15.45,0,-3.22,0,-13.92
4905,163.664,red,observed,1.0,2.9,,red,1,15.19,0,-2.9,0,-14.01
4908,163.764,red,observed,1.0,3.86,,red,1,15.84,0,-3.86,0,-14.74
4911,163.864,red,observed,1.0,2.41,,red,1,16.1,0,-2.41,0,-14.93
4914,163.964,red,observed,1.0,2.25,,red,1,15.97,0,-2.25,0,-14.56
4917,164.064,red,observed,1.0,2.41,,red,1,15.45,0,-2.41,0,-14.56
4920,164.164,red,observed,1.0,2.25,,red,1,16.87,0,-2.25,0,-14.56
4923,164.264,red,observed,1.0,2.9,,red,1,15.07,0,-2.9,0,-15.02
4926,164.364,red,observed,1.0,3.06,,red,1,14.94,0,-3.06,0,-15.11
4929,164.464,red,observed,1.0,4.02,,red,1,16.35,0,-4.02,0,-14.93
4932,164.564,red,observed,1.0,3.06,,red,1,15.07,0,-3.06,0,-14.83
4935,164.664,red,observed,1.0,3.06,,red,1,15.58,0,-3.06,0,-13.74
4938,164.765,red,observed,1.0,3.38,,red,1,15.07,0,-3.38,0,-14.38
4941,164.865,red,observed,1.0,3.22,,red,1,14.94,0,-3.22,0,-15.02
4944,164.965,red,observed,1.0,3.86,,red,1,15.32,0,-3.86,0,-14.56
4947,165.065,red,observed,1.0,3.22,,red,1,13.91,0,-3.22,0,-14.56
4950,165.165,red,observed,1.0,4.83,,red,1,15.19,0,-4.83,0,-15.02
4953,165.265,red,observed,1.0,2.41,,red,1,14.68,0,-2.41,0,-15.2
4956,165.365,red,observed,1.0,3.54,,red,1,16.87,0,-3.54,0,-14.56
4959,165.465,red,observed,1.0,3.22,,red,1,15.07,0,-3.22,0,-14.83
4962,165.565,red,observed,1.0,3.22,,red,1,15.97,0,-3.22,0,-14.1
4965,165.666,red,observed,1.0,2.9,,red,1,16.1,0,-2.9,0,-14.47
4968,165.766,red,observed,1.0,2.25,,red,1,15.58,0,-2.25,0,-14.47
4971,165.866,red,observed,1.0,2.25,,red,1,14.81,0,-2.25,0,-14.38
4974,165.966,red,observed,1.0,2.9,,red,1,15.97,0,-2.9,0,-14.74
4977,166.066,red,observed,1.0,2.25,,red,1,15.45,0,-2.25,0,-14.65
4980,166.166,red,observed,1.0,2.41,,red,1,14.55,0,-2.41,0,-14.38
4983,166.266,red,observed,1.0,3.06,,red,1,15.07,0,-3.06,0,-14.01
4986,166.366,red,observed,1.0,3.22,,red,1,16.48,0,-3.22,0,-14.56
4989,166.466,red,observed,1.0,4.35,,red,1,15.07,0,-4.35,0,-15.2
4992,166.566,red,observed,1.0,2.74,,red,1,15.97,0,-2.74,0,-15.02
4995,166.666,red,observed,1.0,2.58,,red,1,15.32,0,-2.58,0,-14.74
4998,166.767,red_amber,observed,1.0,4.83,,red_amber,1,15.97,1,4.83,0,-14.65
5001,166.867,red_amber,observed,1.0,3.38,,red_amber,1,16.61,1,3.38,0,-14.1
5004,166.967,red_amber,observed,1.0,4.19,,red_amber,1,15.45,1,4.19,0,-14.65
5007,167.067,red_amber,observed,0.885,1.77,,red_amber,1,15.19,1,1.77,0,-14.56
5010,167.167,red_amber,observed,1.0,3.22,,red_amber,1,15.84,1,3.22,0,-14.19
5013,167.267,red_amber,observed,1.0,3.38,,red_amber,1,16.87,1,3.38,0,-14.29
5016,167.367,red_amber,observed,1.0,4.19,,red_amber,1,15.84,1,4.19,0,-14.56
5019,167.467,red_amber,observed,1.0,2.58,,red_amber,1,15.71,1,2.58,0,-15.29
5022,167.567,red_amber,observed,1.0,3.06,,red_amber,1,15.32,1,3.06,0,-15.02
5025,167.668,red_amber,observed,1.0,3.38,,red_amber,1,14.42,1,3.38,0,-15.2
5028,167.768,red_amber,observed,1.0,4.02,,red_amber,1,15.19,1,4.02,0,-14.74
5031,167.868,red_amber,observed,1.0,3.86,,red_amber,1,16.1,1,3.86,0,-14.47
5034,167.968,red_amber,observed,1.0,3.7,,red_amber,1,14.42,1,3.7,0,-14.56
5037,168.068,red_amber,observed,1.0,5.47,,red_amber,1,14.68,1,5.47,0,-14.47
5040,168.168,red_amber,observed,1.0,4.83,,red_amber,1,14.94,1,4.83,0,-15.02
5043,168.268,red_amber,observed,1.0,4.51,,red_amber,1,14.94,1,4.51,0,-15.11
5046,168.368,red_amber,observed,1.0,3.38,,red_amber,1,15.19,1,3.38,0,-14.56
5049,168.468,red_amber,observed,1.0,4.67,,red_amber,1,13.65,1,4.67,0,-14.83
5052,168.568,red_amber,observed,1.0,2.9,,red_amber,1,15.07,1,2.9,0,-14.74
5055,168.668,red_amber,observed,1.0,3.22,,red_amber,1,14.81,1,3.22,0,-14.47
5058,168.769,red_amber,observed,1.0,2.58,,red_amber,1,15.84,1,2.58,0,-14.83
5061,168.869,red_amber,observed,0.885,1.77,,red_amber,1,15.07,1,1.77,0,-14.65
5064,168.969,red_amber,observed,1.0,2.41,,red_amber,1,16.1,1,2.41,0,-15.2
5067,169.069,red_amber,observed,0.644,1.29,,red_amber,1,15.84,1,1.29,0,-14.83
5070,169.169,red_amber,observed,1.0,2.58,,red_amber,1,12.23,1,2.58,0,-14.56
5073,169.269,unknown,occluded,0.0,2.09,occluded,occluded,1,14.94,1,2.09,0,-14.83
5076,169.369,unknown,occluded,0.0,2.09,occluded,occluded,1,14.42,1,2.09,0,-14.93
5079,169.469,unknown,occluded,0.0,3.54,occluded,occluded,1,16.35,1,3.54,0,-14.74
5082,169.569,unknown,occluded,0.0,2.09,occluded,occluded,1,16.35,1,2.09,0,-15.02
5085,169.67,unknown,occluded,0.0,4.02,occluded,occluded,1,13.26,1,4.02,0,-14.47
5088,169.77,green,observed,1.0,3.54,,green,0,-15.84,0,-3.54,1,14.01
5091,169.87,green,observed,1.0,2.58,,green,0,-16.48,0,-2.58,1,14.65
5094,169.97,green,observed,1.0,2.58,,green,0,-15.84,0,-2.58,1,13.37
5097,170.07,green,observed,1.0,2.58,,green,0,-15.07,0,-2.58,1,14.93
5100,170.17,green,observed,1.0,3.54,,green,0,-15.84,0,-3.54,1,14.38
5103,170.27,green,observed,1.0,3.7,,green,0,-17.25,0,-3.7,1,14.29
5106,170.37,green,observed,1.0,3.06,,green,0,-16.35,0,-3.06,1,14.38
5109,170.47,green,observed,1.0,2.41,,green,0,-16.48,0,-2.41,1,14.56
5112,170.57,green,observed,0.966,1.93,,green,0,-15.71,0,-1.93,1,14.83
5115,170.67,green,observed,0.724,1.45,,green,0,-16.22,0,-1.45,1,14.01
5118,170.771,green,observed,1.0,2.09,,green,0,-15.84,0,-2.09,1,14.29
5121,170.871,green,observed,0.966,1.93,,green,0,-15.84,0,-1.93,1,15.38
5124,170.971,green,observed,0.644,1.29,,green,0,-15.71,0,-1.29,1,14.38
5127,171.071,green,observed,0.805,1.61,,green,0,-15.45,0,-1.61,1,15.02
5130,171.171,green,observed,1.0,2.09,,green,0,-16.22,0,-2.09,1,15.02
5133,171.271,green,observed,0.644,1.29,,green,0,-15.71,0,-1.29,1,14.47
5136,171.371,green,observed,1.0,2.41,,green,0,-15.45,0,-2.41,1,15.2
5139,171.471,green,observed,1.0,2.58,,green,0,-15.84,0,-2.58,1,14.83
5142,171.571,green,observed,0.885,1.77,,green,0,-16.48,0,-1.77,1,15.38
5145,171.672,green,observed,1.0,2.09,,green,0,-15.84,0,-2.09,1,15.11
5148,171.772,green,observed,0.885,1.77,,green,0,-16.1,0,-1.77,1,15.11
5151,171.872,green,observed,1.0,2.09,,green,0,-15.58,0,-2.09,1,14.83
5154,171.972,green,observed,1.0,2.09,,green,0,-15.19,0,-2.09,1,14.38
5157,172.072,green,observed,1.0,2.09,,green,0,-16.48,0,-2.09,1,14.1
5160,172.172,green,observed,1.0,2.25,,green,0,-14.81,0,-2.25,1,15.02
5163,172.272,green,low_confidence,0.322,0.64,lamp_near_threshold,green,0,-15.19,0,-0.64,1,14.83
5166,172.372,green,observed,0.805,1.61,,green,0,-15.97,0,-1.61,1,15.2
5169,172.472,green,observed,0.885,1.77,,green,0,-15.84,0,-1.77,1,13.92
5172,172.572,green,observed,0.966,1.93,,green,0,-15.58,0,-1.93,1,14.29
5175,172.672,green,observed,0.805,1.61,,green,0,-15.97,0,-1.61,1,14.65
5178,172.773,green,observed,1.0,2.25,,green,0,-15.71,0,-2.25,1,15.93
5181,172.873,green,observed,1.0,3.06,,green,0,-16.1,0,-3.06,1,15.84
5184,172.973,green,observed,1.0,2.9,,green,0,-15.97,0,-2.9,1,15.57
5187,173.073,green,observed,1.0,4.51,,green,0,-16.1,0,-4.51,1,13.37
5190,173.173,green,observed,1.0,2.9,,green,0,-16.1,0,-2.9,1,13.46
5193,173.273,green,observed,1.0,2.9,,green,0,-16.1,0,-2.9,1,14.56
5196,173.373,green,observed,1.0,2.41,,green,0,-16.1,0,-2.41,1,15.75
5199,173.473,green,observed,1.0,2.25,,green,0,-15.32,0,-2.25,1,14.74
5202,173.573,green,observed,1.0,2.9,,green,0,-14.94,0,-2.9,1,15.11
5205,173.674,green,observed,1.0,2.74,,green,0,-16.61,0,-2.74,1,14.56
5208,173.774,green,observed,1.0,3.7,,green,0,-15.84,0,-3.7,1,15.38
5211,173.874,green,observed,1.0,3.54,,green,0,-15.71,0,-3.54,1,14.74
5214,173.974,green,observed,1.0,3.22,,green,0,-16.22,0,-3.22,1,15.38
5217,174.074,green,observed,1.0,2.25,,green,0,-15.45,0,-2.25,1,14.83
5220,174.174,green,observed,1.0,2.25,,green,0,-15.19,0,-2.25,1,14.47
5223,174.274,green,observed,1.0,2.25,,green,0,-15.07,0,-2.25,1,14.93
5226,174.374,green,observed,1.0,2.25,,green,0,-15.45,0,-2.25,1,15.2
5229,174.474,green,observed,1.0,2.41,,green,0,-15.45,0,-2.41,1,15.84
5232,174.574,green,observed,1.0,2.41,,green,0,-15.97,0,-2.41,1,14.65
5235,174.674,green,observed,1.0,2.74,,green,0,-15.84,0,-2.74,1,14.93
5238,174.775,green,observed,1.0,2.25,,green,0,-15.71,0,-2.25,1,15.66
5241,174.875,green,observed,1.0,2.25,,green,0,-15.58,0,-2.25,1,14.19
5244,174.975,green,observed,1.0,2.41,,green,0,-15.84,0,-2.41,1,15.29
5247,175.075,green,observed,1.0,2.9,,green,0,-16.48,0,-2.9,1,13.92
5250,175.175,green,observed,1.0,3.22,,green,0,-15.71,0,-3.22,1,14.93
5253,175.275,green,observed,1.0,3.22,,green,0,-16.22,0,-3.22,1,15.02
5256,175.375,green,observed,1.0,3.06,,green,0,-15.71,0,-3.06,1,15.38
5259,175.475,green,observed,1.0,2.9,,green,0,-15.84,0,-2.9,1,14.83
5262,175.575,green,observed,1.0,3.06,,green,0,-16.22,0,-3.06,1,14.38
5265,175.676,green,observed,0.724,1.45,,green,0,-16.1,0,-1.45,1,14.65
5268,175.776,green,observed,1.0,3.7,,green,0,-14.81,0,-3.7,1,14.01
5271,175.876,green,observed,1.0,2.09,,green,0,-15.07,0,-2.09,1,14.65
5274,175.976,green,observed,1.0,2.25,,green,0,-16.1,0,-2.25,1,14.56
5277,176.076,green,observed,1.0,2.25,,green,0,-16.1,0,-2.25,1,14.65
5280,176.176,green,observed,1.0,2.25,,green,0,-15.58,0,-2.25,1,15.02
5283,176.276,green,observed,1.0,2.25,,green,0,-16.1,0,-2.25,1,14.93
5286,176.376,green,observed,1.0,4.83,,green,0,-16.74,0,-4.83,1,13.46
5289,176.476,green,observed,1.0,2.41,,green,0,-15.58,0,-2.41,1,14.47
5292,176.576,green,observed,1.0,2.25,,green,0,-15.71,0,-2.25,1,14.38
5295,176.676,green,observed,1.0,4.02,,green,0,-15.32,0,-4.02,1,14.38
5298,176.777,green,observed,1.0,4.51,,green,0,-15.32,0,-4.51,1,13.19
5301,176.877,green,observed,1.0,2.25,,green,0,-15.84,0,-2.25,1,14.01
5304,176.977,green,observed,1.0,2.74,,green,0,-14.81,0,-2.74,1,13.0
5307,177.077,green,observed,1.0,2.9,,green,0,-15.32,0,-2.9,1,13.37
5310,177.177,green,observed,1.0,2.74,,green,0,-15.84,0,-2.74,1,13.1
5313,177.277,green,observed,1.0,2.74,,green,0,-15.97,0,-2.74,1,13.28
5316,177.377,green,observed,1.0,3.06,,green,0,-15.97,0,-3.06,1,13.37
5319,177.477,green,observed,1.0,2.9,,green,0,-16.48,0,-2.9,1,13.1
5322,177.577,green,observed,1.0,2.58,,green,0,-16.48,0,-2.58,1,14.01
5325,177.678,green,observed,1.0,2.58,,green,0,-16.1,0,-2.58,1,14.01
5328,177.778,green,observed,1.0,2.9,,green,0,-15.97,0,-2.9,1,12.82
5331,177.878,green,observed,1.0,3.38,,green,0,-16.48,0,-3.38,1,13.28
5334,177.978,green,observed,1.0,3.38,,green,0,-16.22,0,-3.38,1,12.55
5337,178.078,green,observed,1.0,2.41,,green,0,-16.22,0,-2.41,1,11.45
5340,178.178,green,observed,1.0,2.41,,green,0,-16.22,0,-2.41,1,13.28
5343,178.278,green,observed,1.0,2.25,,green,0,-16.1,0,-2.25,1,12.45
5346,178.378,green,observed,1.0,2.41,,green,0,-15.97,0,-2.41,1,13.19
5349,178.478,green,observed,1.0,2.41,,green,0,-15.97,0,-2.41,1,12.73
5352,178.578,green,observed,1.0,3.22,,green,0,-17.0,0,-3.22,1,12.55
5355,178.678,green,observed,1.0,3.7,,green,0,-16.22,0,-3.7,1,14.38
5358,178.779,green,observed,1.0,3.38,,green,0,-15.71,0,-3.38,1,12.45
5361,178.879,green,observed,1.0,2.9,,green,0,-16.1,0,-2.9,1,13.1
5364,178.979,green,observed,1.0,3.54,,green,0,-15.45,0,-3.54,1,13.46
5367,179.079,green,observed,1.0,2.9,,green,0,-15.84,0,-2.9,1,14.01
5370,179.179,green,observed,1.0,3.54,,green,0,-16.1,0,-3.54,1,13.1
5373,179.279,green,observed,1.0,3.38,,green,0,-16.22,0,-3.38,1,11.81
5376,179.379,green,observed,1.0,3.54,,green,0,-16.48,0,-3.54,1,13.1
5379,179.479,green,observed,1.0,2.9,,green,0,-15.45,0,-2.9,1,13.83
5382,179.579,green,observed,1.0,4.35,,green,0,-15.71,0,-4.35,1,13.46
5385,179.68,green,observed,1.0,3.54,,green,0,-14.94,0,-3.54,1,13.0
5388,179.78,green,low_confidence,0.322,0.64,lamp_near_threshold,green,0,-15.97,0,-0.64,1,13.64
5391,179.88,green,observed,1.0,2.41,,green,0,-15.71,0,-2.41,1,12.0
5394,179.98,green,observed,1.0,3.06,,green,0,-15.19,0,-3.06,1,13.28
5397,180.08,green,low_confidence,0.402,0.8,lamp_near_threshold,green,0,-15.58,0,-0.8,1,13.37
5400,180.18,green,low_confidence,0.402,0.8,lamp_near_threshold,green,0,-16.1,0,-0.8,1,13.55
5403,180.28,green,low_confidence,0.402,0.8,lamp_near_threshold,green,0,-15.71,0,-0.8,1,14.83
5406,180.38,green,observed,1.0,2.74,,green,0,-14.81,0,-2.74,1,14.47
5409,180.48,green,observed,1.0,2.41,,green,0,-15.19,0,-2.41,1,13.55
5412,180.58,green,observed,1.0,2.74,,green,0,-15.71,0,-2.74,1,13.83
5415,180.68,green,observed,1.0,2.58,,green,0,-15.97,0,-2.58,1,12.55
5418,180.781,green,observed,0.885,1.77,,green,0,-16.22,0,-1.77,1,14.01
5421,180.881,green,observed,1.0,4.83,,green,0,-15.45,0,-4.83,1,13.83
5424,180.981,green,observed,1.0,2.41,,green,0,-15.45,0,-2.41,1,14.19
5427,181.081,green,observed,1.0,2.09,,green,0,-15.71,0,-2.09,1,13.64
5430,181.181,green,observed,1.0,3.06,,green,0,-15.45,0,-3.06,1,13.83
5433,181.281,green,observed,1.0,3.06,,green,0,-15.84,0,-3.06,1,13.64
5436,181.381,green,observed,1.0,3.54,,green,0,-15.84,0,-3.54,1,12.91
5439,181.481,green,observed,1.0,2.74,,green,0,-15.45,0,-2.74,1,12.36
5442,181.581,green,observed,1.0,3.22,,green,0,-15.84,0,-3.22,1,13.83
5445,181.682,green,observed,1.0,3.7,,green,0,-15.97,0,-3.7,1,12.82
5448,181.782,green,observed,1.0,3.38,,green,0,-15.58,0,-3.38,1,13.74
5451,181.882,green,observed,1.0,3.38,,green,0,-15.71,0,-3.38,1,13.83
5454,181.982,green,observed,1.0,3.06,,green,0,-15.84,0,-3.06,1,14.74
5457,182.082,green,observed,1.0,2.58,,green,0,-16.1,0,-2.58,1,15.66
5460,182.182,green,observed,1.0,5.15,,green,0,-15.71,0,-5.15,1,14.47
5463,182.282,green,observed,1.0,3.54,,green,0,-14.81,0,-3.54,1,12.82
5466,182.382,green,observed,1.0,3.22,,green,0,-15.58,0,-3.22,1,11.9
5469,182.482,green,observed,1.0,3.7,,green,0,-15.07,0,-3.7,1,13.46
5472,182.582,green,observed,1.0,3.7,,green,0,-16.48,0,-3.7,1,13.37
5475,182.682,green,observed,1.0,3.06,,green,0,-17.0,0,-3.06,1,13.28
5478,182.783,green,observed,1.0,2.58,,green,0,-16.87,0,-2.58,1,14.83
5481,182.883,green,observed,1.0,3.22,,green,0,-15.97,0,-3.22,1,14.56
5484,182.983,green,observed,1.0,3.7,,green,0,-15.84,0,-3.7,1,14.19
5487,183.083,green,observed,1.0,3.7,,green,0,-15.97,0,-3.7,1,14.47
5490,183.183,green,observed,1.0,3.06,,green,0,-15.71,0,-3.06,1,13.92
5493,183.283,green,observed,1.0,3.22,,green,0,-16.1,0,-3.22,1,14.1
5496,183.383,green,observed,1.0,4.19,,green,0,-15.58,0,-4.19,1,13.92
5499,183.483,green,observed,1.0,4.19,,green,0,-16.87,0,-4.19,1,12.82
5502,183.583,green,observed,1.0,4.19,,green,0,-16.1,0,-4.19,1,13.19
5505,183.684,green,observed,1.0,4.19,,green,0,-15.97,0,-4.19,1,12.91
5508,183.784,green,observed,1.0,3.06,,green,0,-16.61,0,-3.06,1,13.0
5511,183.884,green,observed,1.0,3.86,,green,0,-16.61,0,-3.86,1,13.55
5514,183.984,green,observed,1.0,3.22,,green,0,-16.22,0,-3.22,1,13.37
5517,184.084,green,observed,1.0,3.86,,green,0,-15.45,0,-3.86,1,13.92
5520,184.184,green,observed,1.0,2.9,,green,0,-16.1,0,-2.9,1,14.01
5523,184.284,green,observed,1.0,2.74,,green,0,-15.19,0,-2.74,1,14.65
5526,184.384,green,observed,0.724,1.45,,green,0,-15.45,0,-1.45,1,13.19
5529,184.484,green,observed,1.0,2.25,,green,0,-15.58,0,-2.25,1,14.19
5532,184.584,green,observed,1.0,2.41,,green,0,-14.55,0,-2.41,1,14.38
5535,184.684,green,observed,1.0,2.09,,green,0,-15.84,0,-2.09,1,13.46
5538,184.785,green,observed,1.0,3.22,,green,0,-15.58,0,-3.22,1,13.28
5541,184.885,green,observed,1.0,3.54,,green,0,-15.97,0,-3.54,1,13.19
5544,184.985,green,observed,1.0,3.22,,green,0,-15.97,0,-3.22,1,13.0
5547,185.085,green,observed,1.0,3.7,,green,0,-15.97,0,-3.7,1,14.19
5550,185.185,green,observed,1.0,3.38,,green,0,-15.84,0,-3.38,1,14.65
5553,185.285,green,observed,0.644,1.29,,green,0,-14.94,0,-1.29,1,15.48
5556,185.385,green,observed,1.0,3.22,,green,0,-15.07,0,-3.22,1,13.64
5559,185.485,green,observed,1.0,3.22,,green,0,-15.58,0,-3.22,1,13.28
5562,185.585,green,observed,1.0,3.38,,green,0,-15.19,0,-3.38,1,15.11
5565,185.686,green,observed,1.0,2.25,,green,0,-15.97,0,-2.25,1,14.93
5568,185.786,green,observed,0.885,1.77,,green,0,-15.97,0,-1.77,1,13.83
5571,185.886,green,observed,0.885,1.77,,green,0,-15.58,0,-1.77,1,14.65
5574,185.986,green,observed,0.885,1.77,,green,0,-15.84,0,-1.77,1,14.47
5577,186.086,green,observed,0.885,1.77,,green,0,-16.1,0,-1.77,1,13.74
5580,186.186,green,observed,1.0,2.09,,green,0,-15.07,0,-2.09,1,14.38
5583,186.286,green,observed,1.0,2.09,,green,0,-15.71,0,-2.09,1,15.48
5586,186.386,green,observed,1.0,2.09,,green,0,-16.22,0,-2.09,1,13.92
5589,186.486,green,observed,1.0,4.35,,green,0,-15.32,0,-4.35,1,13.74
5592,186.586,green,observed,1.0,2.41,,green,0,-16.61,0,-2.41,1,14.47
5595,186.686,green,observed,1.0,3.54,,green,0,-16.1,0,-3.54,1,15.29
5598,186.787,green,observed,1.0,3.86,,green,0,-16.48,0,-3.86,1,14.01
5601,186.887,green,observed,1.0,3.7,,green,0,-14.81,0,-3.7,1,14.93
5604,186.987,green,observed,0.805,1.61,,green,0,-16.35,0,-1.61,1,13.64
5607,187.087,green,observed,0.966,1.93,,green,0,-15.71,0,-1.93,1,15.02
5610,187.187,green,observed,1.0,2.25,,green,0,-15.84,0,-2.25,1,15.11
5613,187.287,green,observed,1.0,2.25,,green,0,-15.19,0,-2.25,1,14.93
5616,187.387,green,observed,0.724,1.45,,green,0,-15.58,0,-1.45,1,14.83
5619,187.487,green,observed,1.0,3.7,,green,0,-14.81,0,-3.7,1,15.2
5622,187.587,green,observed,1.0,2.9,,green,0,-15.45,0,-2.9,1,14.1
5625,187.688,green,observed,1.0,4.02,,green,0,-15.32,0,-4.02,1,14.83
5628,187.788,green,observed,1.0,3.54,,green,0,-15.45,0,-3.54,1,14.38
5631,187.888,green,observed,1.0,3.54,,green,0,-15.45,0,-3.54,1,14.47
5634,187.988,green,observed,1.0,3.22,,green,0,-14.81,0,-3.22,1,14.74
5637,188.088,green,observed,0.563,1.13,,green,0,-15.58,0,-1.13,1,14.83
5640,188.188,green,observed,1.0,3.54,,green,0,-15.71,0,-3.54,1,15.57
5643,188.288,green,observed,1.0,3.38,,green,0,-15.32,0,-3.38,1,15.02
5646,188.388,green,observed,1.0,3.22,,green,0,-15.19,0,-3.22,1,15.2
5649,188.488,green,observed,1.0,3.38,,green,0,-15.19,0,-3.38,1,14.65
5652,188.588,green,observed,1.0,3.86,,green,0,-15.71,0,-3.86,1,16.21
5655,188.688,green,observed,1.0,2.74,,green,0,-14.81,0,-2.74,1,15.29
5658,188.789,green,observed,0.966,1.93,,green,0,-14.29,0,-1.93,1,14.83
5661,188.889,green,observed,1.0,3.06,,green,0,-14.55,0,-3.06,1,15.38
5664,188.989,green,observed,1.0,2.25,,green,0,-14.68,0,-2.25,1,14.93
5667,189.089,green,observed,1.0,2.25,,green,0,-14.29,0,-2.25,1,15.29
5670,189.189,green,observed,1.0,2.41,,green,0,-15.58,0,-2.41,1,14.83
5673,189.289,green,observed,1.0,2.9,,green,0,-16.48,0,-2.9,1,14.1
5676,189.389,green,observed,1.0,4.02,,green,0,-16.61,0,-4.02,1,15.57
5679,189.489,green,observed,1.0,3.22,,green,0,-16.35,0,-3.22,1,15.84
5682,189.589,green,observed,1.0,2.09,,green,0,-14.68,0,-2.09,1,15.02
5685,189.69,green,observed,1.0,2.41,,green,0,-15.58,0,-2.41,1,14.74
5688,189.79,green,observed,1.0,3.86,,green,0,-16.22,0,-3.86,1,14.74
5691,189.89,green,observed,1.0,2.09,,green,0,-15.32,0,-2.09,1,14.56
5694,189.99,green,observed,1.0,3.54,,green,0,-15.71,0,-3.54,1,14.29
5697,190.09,green,observed,1.0,3.54,,green,0,-16.22,0,-3.54,1,14.1
5700,190.19,green,observed,1.0,4.67,,green,0,-16.61,0,-4.67,1,14.56
5703,190.29,green,observed,1.0,3.38,,green,0,-16.61,0,-3.38,1,14.01
5706,190.39,green,observed,1.0,3.7,,green,0,-17.0,0,-3.7,1,14.65
5709,190.49,green,observed,1.0,3.54,,green,0,-15.32,0,-3.54,1,14.56
