frame,t,state,red_score,amber_score,green_score,before_v2_rule
3363,112.212,green,-1.8,-2.2,30.4,none
3366,112.312,green,-1.1,-2.3,31.5,none
3369,112.412,green,-2.0,-2.7,31.6,none
3372,112.512,green,-1.0,-1.4,31.9,none
3375,112.612,green,-1.5,-2.6,29.9,none
3378,112.713,green,-0.9,-2.3,30.5,none
3381,112.813,green,-1.8,-2.0,31.8,none
3384,112.913,green,-0.8,-2.6,31.1,none
3387,113.013,green,-1.2,-2.7,31.5,none
3390,113.113,green,-1.6,-3.0,30.5,none
3393,113.213,green,-1.4,-2.4,31.5,none
3396,113.313,green,-0.9,-2.6,30.6,none
3399,113.413,green,-1.2,-2.9,30.7,none
3402,113.513,green,-0.7,-1.9,30.1,none
3405,113.614,green,-1.2,-1.7,30.5,none
3408,113.714,green,-1.0,-1.3,30.8,none
3411,113.814,green,-1.1,-1.3,30.8,none
3414,113.914,green,-0.7,-2.4,30.9,none
3417,114.014,green,-0.8,-2.4,30.5,none
3420,114.114,green,-2.1,-2.5,30.8,none
3423,114.214,green,-1.2,-1.5,30.0,none
3426,114.314,green,-1.9,-2.2,30.3,none
3429,114.414,green,-1.2,-2.2,30.8,none
3432,114.514,green,-1.1,-1.7,30.8,red
3435,114.614,green,-1.3,-1.8,31.4,red
3438,114.715,green,-1.1,-3.1,30.2,none
3441,114.815,green,-1.7,-2.3,29.9,none
3444,114.915,green,-1.5,-2.5,31.5,none
3447,115.015,green,-1.3,-2.4,29.6,none
3450,115.115,green,-2.2,-2.3,29.8,none
3453,115.215,green,-1.1,-2.1,30.1,none
3456,115.315,green,-1.6,-1.9,29.2,none
3459,115.415,green,-1.7,-2.3,28.6,none
3462,115.515,green,-0.8,-2.7,31.1,none
3465,115.616,green,-1.5,-2.6,30.6,none
3468,115.716,green,-0.6,-2.3,27.1,red
3471,115.816,green,-0.7,-2.6,27.4,red
3474,115.916,green,-1.0,-3.3,28.5,none
3477,116.016,green,-1.4,-3.2,29.2,none
3480,116.116,green,-0.9,-1.9,28.0,none
3483,116.216,green,-1.8,-1.9,30.5,none
3486,116.316,green,-0.9,-2.7,29.9,none
3489,116.416,green,-0.6,-2.1,30.7,red
3492,116.516,green,-1.4,-3.0,31.7,none
3495,116.616,green,-1.8,-1.6,28.3,none
3498,116.717,green,-1.6,-1.7,29.5,none
3501,116.817,green,-0.9,-2.2,30.5,none
3504,116.917,green,-1.0,-2.3,29.7,none
3507,117.017,green,-1.1,-2.1,29.2,none
3510,117.117,green,-1.4,-2.0,28.4,none
3513,117.217,green,-1.5,-2.3,29.4,none
3516,117.317,green,-2.1,-1.9,28.7,none
3519,117.417,green,-1.4,-2.3,26.8,none
3522,117.517,green,-2.1,-1.3,29.4,none
3525,117.618,green,-1.7,-2.1,28.3,none
3528,117.718,green,-0.6,-2.4,27.3,none
3531,117.818,green,-1.3,-2.2,29.3,none
3534,117.918,green,-1.0,-1.9,28.7,none
3537,118.018,green,-0.9,-2.3,28.9,none
3540,118.118,green,-1.1,-2.1,29.8,none
3543,118.218,green,-1.2,-2.0,27.9,none
3546,118.318,green,-1.6,-2.1,29.3,none
3549,118.418,green,-0.9,-1.9,27.7,none
3552,118.518,green,-1.3,-2.4,29.2,none
3555,118.618,green,-1.7,-2.4,28.4,none
3558,118.719,green,-1.2,-2.0,29.1,none
3561,118.819,green,-1.3,-2.3,27.9,none
3564,118.919,green,-1.3,-2.4,29.5,none
3567,119.019,green,-1.7,-2.0,29.4,none
3570,119.119,green,-0.9,-1.8,28.1,none
3573,119.219,green,-0.8,-2.3,28.2,none
3576,119.319,green,-1.2,-2.0,27.4,none
3579,119.419,green,-0.6,-1.6,28.4,none
3582,119.519,green,-1.3,-2.1,28.8,none
3585,119.62,green,-2.2,-1.8,28.8,none
3588,119.72,green,-1.1,-3.0,28.1,none
3591,119.82,green,-1.3,-3.2,29.6,none
3594,119.92,green,-1.0,-3.2,30.6,none
3597,120.02,green,-1.7,-3.1,29.8,none
3600,120.12,green,-1.4,-2.4,28.9,none
3603,120.22,green,-1.9,-2.5,30.7,none
3606,120.32,green,-1.5,-2.0,30.2,none
3609,120.42,green,-0.9,-2.4,30.7,none
3612,120.52,green,-1.6,-1.6,30.2,none
3615,120.62,green,-0.5,-2.4,29.3,none
3618,120.721,green,-1.7,-3.2,29.4,none
3621,120.821,green,-0.9,-2.8,29.4,none
3624,120.921,green,-1.7,-1.5,30.5,none
3627,121.021,green,-1.1,-1.7,31.1,none
3630,121.121,green,-1.5,-2.2,28.6,none
3633,121.221,green,-1.4,-2.0,30.7,none
3636,121.321,green,-0.7,-2.3,30.1,none
3639,121.421,green,-1.5,-2.2,31.3,none
3642,121.521,green,-1.4,-3.1,31.4,none
3645,121.622,green,-1.7,-3.0,31.1,none
3648,121.722,green,-2.3,-2.1,32.3,none
3651,121.822,green,-2.5,-1.5,31.9,none
3654,121.922,green,-1.2,-1.6,27.6,none
3657,122.022,green,-0.8,-0.7,28.9,none
3660,122.122,green,-0.8,-3.1,29.5,none
3663,122.222,green,-1.8,-3.1,28.6,none
3666,122.322,green,-1.7,-1.8,29.4,none
3669,122.422,green,-1.9,-3.4,29.8,none
3672,122.522,green,-1.1,-2.6,30.7,none
3675,122.622,green,-0.8,-2.6,31.9,none
3678,122.723,green,-2.1,-1.8,29.9,none
3681,122.823,green,-2.2,-2.0,31.7,none
3684,122.923,green,-1.5,-1.8,31.9,none
3687,123.023,green,-1.3,-1.4,31.3,none
3690,123.123,green,-1.0,-1.6,31.5,none
3693,123.223,green,-0.4,-2.7,30.3,none
3696,123.323,green,-1.0,-2.4,32.6,none
3699,123.423,green,-1.2,-2.5,30.1,none
3702,123.523,green,-1.2,-1.6,32.0,none
3705,123.624,green,-1.3,-1.6,30.6,none
3708,123.724,green,-0.1,-1.7,32.2,none
3711,123.824,green,-0.5,-2.9,29.7,none
3714,123.924,green,-0.5,-2.2,31.9,none
3717,124.024,green,-0.8,-2.0,29.9,none
3720,124.124,green,-1.5,-2.7,29.8,none
3723,124.224,green,-1.0,-2.9,30.1,none
3726,124.324,green,-1.6,-2.7,31.0,none
3729,124.424,green,-0.8,-2.4,31.2,red
3732,124.524,green,-1.3,-2.1,30.8,none
3735,124.624,green,-1.8,-2.2,30.1,none
3738,124.725,green,-1.5,-2.3,29.1,none
3741,124.825,green,-1.4,-2.0,29.5,none
3744,124.925,green,-1.9,-2.2,28.5,none
3747,125.025,green,-1.1,-2.1,30.3,none
3750,125.125,green,-1.5,-3.0,30.2,none
3753,125.225,green,-1.3,-2.8,28.4,none
3756,125.325,green,-1.1,-2.1,29.2,none
3759,125.425,green,-1.9,-2.3,29.8,none
3762,125.525,green,-1.6,-2.5,29.0,none
3765,125.626,green,-0.9,-1.6,30.3,none
3768,125.726,green,-1.6,-2.1,29.3,none
3771,125.826,green,-1.6,-2.0,29.3,none
3774,125.926,green,-1.0,-3.2,28.4,none
3777,126.026,green,-1.5,-2.2,28.4,none
3780,126.126,green,-1.9,-2.9,28.6,none
3783,126.226,green,-1.4,-2.9,28.1,none
3786,126.326,green,-2.1,-2.8,27.5,none
3789,126.426,green,-1.2,-2.7,28.8,none
3792,126.526,green,-1.9,-1.4,29.8,none
3795,126.626,green,-1.1,-1.8,29.8,none
3798,126.727,green,-1.2,-2.2,27.9,none
3801,126.827,green,-1.2,-2.3,27.1,none
3804,126.927,green,-1.7,-2.1,29.1,none
3807,127.027,green,-1.2,-2.5,25.0,none
3810,127.127,green,-0.4,-1.9,28.8,none
3813,127.227,green,-1.8,-2.8,29.0,none
3816,127.327,green,-0.6,-2.7,27.5,none
3819,127.427,green,-0.6,-2.3,27.5,none
3822,127.527,green,-1.3,-2.6,27.8,none
3825,127.628,green,-1.4,-2.4,28.7,none
3828,127.728,green_flash,-0.7,-2.4,-3.2,none
3831,127.828,green_flash,-1.0,-1.8,-3.3,none
3834,127.928,green_flash,-1.5,-2.9,-3.5,none
3837,128.028,green_flash,-1.0,-1.6,-3.8,none
3840,128.128,green_flash,-1.0,-1.1,-2.4,none
3843,128.228,green,-1.1,-1.9,28.1,none
3846,128.328,green,-1.0,-1.8,28.2,none
3849,128.428,green,-1.3,-1.7,28.3,none
3852,128.528,green,-1.3,-1.5,28.3,none
3855,128.628,green,-1.6,-1.7,28.7,none
3858,128.729,occluded,-1.2,-2.1,-3.0,none
3861,128.829,occluded,-0.6,-1.9,-3.0,none
3864,128.929,green_flash,-0.7,-1.3,-3.4,none
3867,129.029,green_flash,-1.4,-2.0,-3.2,none
3870,129.129,green_flash,-0.6,-3.4,-2.1,none
3873,129.229,green,-0.8,-2.3,26.5,none
3876,129.329,green,-1.2,-2.9,28.6,none
3879,129.429,green,-1.3,-2.6,27.7,none
3882,129.529,green,-1.3,-2.7,27.4,none
3885,129.63,green,-1.2,-2.5,28.1,none
3888,129.73,green_flash,-1.7,-2.0,-3.7,none
3891,129.83,green_flash,-1.8,-3.1,-3.2,none
3894,129.93,green_flash,-1.1,-2.6,-3.1,none
3897,130.03,green_flash,-0.9,-2.1,-3.1,none
3900,130.13,green_flash,-1.2,-1.7,-2.4,none
3903,130.23,green,-0.6,-1.8,27.3,none
3906,130.33,green,-0.5,-1.8,28.3,none
3909,130.43,green,-1.3,-1.7,28.3,none
3912,130.53,green,-1.1,-1.9,26.8,none
3915,130.631,green,-1.4,-2.8,27.8,none
3918,130.731,amber,-0.6,1.2,-3.6,none
3921,130.831,amber,-1.4,2.5,-2.7,none
3924,130.931,amber,-1.4,1.8,-3.7,none
3927,131.031,amber,-2.4,2.2,-3.2,none
3930,131.131,amber,-1.4,1.8,-3.3,none
3933,131.231,amber,-1.8,1.6,-3.2,none
3936,131.331,amber,-2.3,0.8,-2.6,none
3939,131.431,amber,-2.1,1.0,-4.0,none
3942,131.531,amber,-2.0,1.5,-3.7,none
3945,131.632,amber,-2.1,1.2,-3.3,none
3948,131.732,amber,-1.6,0.9,-2.9,none
3951,131.832,amber,-1.6,1.0,-3.0,none
3954,131.932,amber,-1.0,2.4,-3.0,none
3957,132.032,amber,-0.9,1.4,-2.3,none
3960,132.132,occluded,-0.5,0.8,-3.1,none
3963,132.232,amber,-1.5,1.1,-3.4,none
3966,132.332,amber,-0.1,1.1,-2.5,none
3969,132.432,amber,-1.0,1.6,-3.4,none
3972,132.532,amber,-0.8,0.8,-2.3,none
3975,132.632,amber,-1.3,0.7,-2.4,none
3978,132.733,amber,-2.0,0.1,-3.3,none
3981,132.833,amber,-1.7,0.5,-4.7,none
3984,132.933,amber,-1.1,1.0,-2.4,none
3987,133.033,amber,-1.7,0.5,-3.4,none
3990,133.133,amber,-1.7,1.2,-4.1,none
3993,133.233,amber,-1.6,0.7,-4.1,none
3996,133.333,amber,-2.2,1.0,-4.2,none
3999,133.433,amber,-1.4,0.9,-3.5,none
4002,133.533,occluded,-1.9,0.3,-3.9,none
4005,133.634,amber,-1.2,2.4,-3.5,none
4008,133.734,red,26.6,-1.7,-3.8,none
4011,133.834,red,25.3,-1.7,-4.0,none
4014,133.934,red,26.3,-2.2,-4.1,none
4017,134.034,red,25.8,-2.4,-3.1,none
4020,134.134,red,24.9,-1.7,-3.5,none
4023,134.234,red,27.1,-1.5,-3.3,none
4026,134.334,red,25.9,-1.7,-3.2,none
4029,134.434,red,25.3,-1.7,-3.4,none
4032,134.534,red,25.7,-1.7,-3.0,none
4035,134.634,red,25.2,-1.3,-3.8,none
4038,134.735,red,25.6,-1.8,-3.6,none
4041,134.835,red,25.5,-2.6,-3.0,none
4044,134.935,red,25.4,-2.1,-3.2,none
4047,135.035,red,24.7,-2.5,-3.2,none
4050,135.135,red,24.9,-2.9,-3.5,none
4053,135.235,red,25.6,-3.4,-2.3,none
4056,135.335,red,26.4,-2.0,-3.1,none
4059,135.435,red,25.9,-3.5,-2.9,none
4062,135.535,red,26.3,-2.1,-3.6,none
4065,135.636,red,25.9,-2.3,-3.6,none
4068,135.736,red,25.5,-2.8,-3.2,none
4071,135.836,red,25.2,-2.8,-3.7,none
4074,135.936,red,26.7,-2.9,-3.9,none
4077,136.036,red,25.8,-2.0,-3.5,none
4080,136.136,red,25.3,-1.6,-3.1,none
4083,136.236,red,25.3,-1.6,-3.5,none
4086,136.336,red,25.2,-1.7,-2.7,none
4089,136.436,red,25.8,-1.4,-2.7,none
4092,136.536,red,26.2,-1.7,-3.5,none
4095,136.636,red,26.2,-2.1,-3.0,none
4098,136.737,red,24.8,-2.8,-3.5,none
4101,136.837,red,25.2,-2.5,-2.8,none
4104,136.937,red,25.0,-1.6,-3.9,none
4107,137.037,red,25.2,-1.7,-3.3,none
4110,137.137,red,26.1,-2.7,-3.0,none
4113,137.237,red,25.6,-2.7,-3.1,none
4116,137.337,red,24.6,-2.7,-4.2,none
4119,137.437,red,24.5,-2.2,-3.8,none
4122,137.537,red,25.3,-2.1,-4.1,none
4125,137.638,red,25.7,-2.4,-3.3,none
4128,137.738,red,25.4,-2.0,-3.4,none
4131,137.838,red,24.5,-2.4,-3.3,none
4134,137.938,red,24.5,-1.9,-3.2,none
4137,138.038,red,24.5,-2.3,-2.5,none
4140,138.138,red,25.3,-2.4,-4.0,none
4143,138.238,red,24.8,-3.1,-3.8,none
4146,138.338,red,25.2,-2.9,-3.4,none
4149,138.438,red,23.6,-3.1,-3.2,none
4152,138.538,red,23.8,-1.6,-3.0,none
4155,138.638,red,23.7,-2.6,-3.2,none
4158,138.739,red,23.3,-2.6,-3.9,none
4161,138.839,red,23.4,-2.5,-4.2,none
4164,138.939,red,24.3,-2.5,-2.9,none
4167,139.039,red,25.2,-2.1,-2.5,none
4170,139.139,red,23.5,-2.4,-3.3,none
4173,139.239,red,24.1,-2.4,-3.4,none
4176,139.339,red,23.6,-2.7,-3.6,none
4179,139.439,red,24.2,-1.8,-3.4,none
4182,139.539,red,24.1,-2.7,-3.7,none
4185,139.64,red,24.3,-2.7,-3.7,none
4188,139.74,red,24.6,-1.2,-4.1,none
4191,139.84,red,24.7,-1.4,-3.5,none
4194,139.94,red,24.3,-1.5,-3.2,none
4197,140.04,red,23.5,-1.6,-3.1,none
4200,140.14,red,22.7,-2.0,-3.8,none
4203,140.24,red,22.4,-2.4,-3.1,none
4206,140.34,red,24.0,-1.1,-3.3,none
4209,140.44,red,24.4,-2.5,-3.2,none
4212,140.54,red,24.5,-2.0,-3.4,none
4215,140.64,red,23.4,-2.1,-3.2,none
4218,140.741,red,24.8,-1.9,-3.6,none
4221,140.841,red,23.8,-1.8,-3.2,none
4224,140.941,red,23.1,-1.9,-3.3,none
4227,141.041,red,24.6,-2.2,-3.7,none
4230,141.141,red,23.7,-2.5,-2.9,none
4233,141.241,red,24.0,-2.7,-2.9,none
4236,141.341,red,22.7,-2.7,-2.7,none
4239,141.441,red,23.5,-2.6,-3.1,none
4242,141.541,red,22.4,-2.4,-3.2,none
4245,141.642,red,22.8,-2.9,-2.9,none
4248,141.742,red,23.2,-0.6,-3.8,none
4251,141.842,red,23.0,-0.8,-3.0,none
4254,141.942,red,23.4,-3.0,-3.9,none
4257,142.042,red,24.2,-2.4,-3.8,none
4260,142.142,red,23.5,-2.3,-3.8,none
4263,142.242,red,24.0,-2.1,-3.7,none
4266,142.342,red,23.4,-2.5,-3.4,none
4269,142.442,red,23.5,-2.9,-3.1,none
4272,142.542,red,22.7,-2.8,-3.0,none
4275,142.642,red,22.7,-2.4,-3.4,none
4278,142.743,red,23.4,-3.1,-3.7,none
4281,142.843,red,22.8,-2.1,-3.1,none
4284,142.943,red,22.9,-2.0,-3.9,none
4287,143.043,red,23.1,-1.7,-3.4,none
4290,143.143,red,21.8,-2.8,-3.1,none
4293,143.243,red,23.2,-2.5,-2.9,none
4296,143.343,red,22.9,-2.5,-3.7,none
4299,143.443,red,23.4,-2.8,-2.9,none
4302,143.543,red,23.3,-2.2,-3.0,none
4305,143.644,red,22.9,-2.3,-3.1,none
4308,143.744,red,23.1,-1.8,-3.2,none
4311,143.844,red,23.1,-2.5,-3.3,none
4314,143.944,red,24.7,-2.4,-4.2,none
4317,144.044,red,22.6,-1.9,-3.7,none
4320,144.144,red,23.9,-2.0,-3.3,none
4323,144.244,red,23.4,-1.7,-3.8,none
4326,144.344,red,24.4,-2.3,-3.6,none
4329,144.444,red,22.9,-2.2,-3.5,none
4332,144.544,red,23.0,-2.2,-3.1,none
4335,144.644,red,23.6,-2.2,-3.5,none
4338,144.745,red,24.1,-2.2,-2.5,none
4341,144.845,red,23.8,-2.1,-3.0,none
4344,144.945,red,24.5,-2.0,-3.5,none
4347,145.045,red,23.3,-0.9,-3.7,none
4350,145.145,red,24.3,-1.8,-3.2,none
4353,145.245,red,24.0,-1.8,-3.9,none
4356,145.345,red,24.1,-2.0,-4.0,none
4359,145.445,red,24.5,-1.9,-3.4,none
4362,145.545,red,23.6,-1.7,-3.7,none
4365,145.646,red,24.0,-1.9,-3.6,none
4368,145.746,red,25.0,-2.4,-3.0,none
4371,145.846,red,24.5,-2.1,-3.1,none
4374,145.946,red,24.9,-1.9,-3.9,none
4377,146.046,red,25.3,-1.9,-3.5,none
4380,146.146,red,23.8,-2.3,-3.4,none
4383,146.246,red,23.7,-2.2,-3.9,none
4386,146.346,red,23.2,-2.2,-3.0,none
4389,146.446,red,24.2,-1.8,-3.4,none
4392,146.546,red,24.2,-2.1,-2.5,none
4395,146.646,red,24.2,-2.1,-2.8,none
4398,146.747,red,24.5,-2.0,-2.9,none
4401,146.847,red,24.3,-2.4,-3.6,none
4404,146.947,red,24.1,-2.2,-3.2,none
4407,147.047,red,23.7,-2.0,-3.5,none
4410,147.147,red,24.4,-1.8,-3.1,none
4413,147.247,red,23.6,-1.7,-3.0,none
4416,147.347,red,24.3,-1.8,-3.1,none
4419,147.447,red,24.6,-1.8,-3.2,none
4422,147.547,red,24.4,-2.5,-3.6,none
4425,147.648,red,23.9,-1.9,-3.3,none
4428,147.748,red,24.0,-2.3,-3.5,none
4431,147.848,red,24.6,-2.3,-3.3,none
4434,147.948,red,24.0,-2.4,-3.7,none
4437,148.048,red,24.6,-1.8,-3.4,none
4440,148.148,red,23.8,-2.3,-3.2,none
4443,148.248,red,24.3,-2.5,-3.2,none
4446,148.348,red,24.2,-2.3,-3.0,none
4449,148.448,red,23.1,-2.5,-3.6,none
4452,148.548,red,23.1,-2.3,-4.0,none
4455,148.648,red,23.7,-2.3,-3.3,none
4458,148.749,red,23.6,-2.2,-3.4,none
4461,148.849,red,23.4,-2.4,-3.6,none
4464,148.949,red,23.0,-2.3,-3.1,none
4467,149.049,red,24.4,-2.0,-2.5,none
4470,149.149,red,23.7,-1.6,-2.2,none
4473,149.249,red,23.6,-1.6,-2.3,none
4476,149.349,red,23.8,-2.5,-3.1,none
4479,149.449,red,22.9,-2.3,-2.9,none
4482,149.549,red,24.3,-1.7,-3.3,none
4485,149.65,red,22.5,-2.8,-3.3,none
4488,149.75,red,23.2,-2.1,-3.8,none
4491,149.85,red,23.5,-2.0,-3.7,none
4494,149.95,red,23.6,-2.3,-3.3,none
4497,150.05,red,23.4,-1.7,-2.9,none
4500,150.15,red,22.1,-1.4,-2.7,none
4503,150.25,red,22.7,-1.3,-2.1,none
4506,150.35,red,22.4,-2.4,-3.5,none
4509,150.45,red,22.1,-3.0,-3.1,none
4512,150.55,red,22.8,-1.9,-2.7,none
4515,150.65,red,23.4,-2.2,-3.2,none
4518,150.751,red,23.9,-2.0,-2.3,none
4521,150.851,red,23.2,-0.9,-3.0,none
4524,150.951,red,22.0,-2.6,-3.6,none
4527,151.051,red,23.1,-2.6,-3.5,none
4530,151.151,red,22.6,-1.9,-2.7,none
4533,151.251,red,22.3,-1.6,-3.2,none
4536,151.351,red,23.1,-2.7,-3.3,none
4539,151.451,red,23.5,-1.9,-2.7,none
4542,151.551,red,22.1,-1.7,-2.2,none
4545,151.652,red,22.9,-1.9,-3.1,none
4548,151.752,red,22.9,-2.8,-2.7,none
4551,151.852,red,22.3,-1.9,-2.9,none
4554,151.952,red,22.2,-1.9,-2.4,none
4557,152.052,red,22.3,-2.4,-3.4,none
4560,152.152,red,22.5,-2.7,-3.0,none
4563,152.252,red,22.1,-2.6,-3.0,none
4566,152.352,red,22.5,-1.8,-3.2,none
4569,152.452,red,22.6,-3.0,-2.9,none
4572,152.552,red,22.4,-2.3,-3.5,none
4575,152.652,red,23.0,-2.4,-3.8,none
4578,152.753,red,24.0,-2.3,-2.7,none
4581,152.853,red,23.2,-2.7,-2.9,none
4584,152.953,red,22.8,-2.4,-3.4,none
4587,153.053,red,23.2,-2.4,-3.5,none
4590,153.153,red,22.0,-2.5,-3.2,none
4593,153.253,red,22.2,-2.8,-3.2,none
4596,153.353,red,22.2,-2.6,-3.7,none
4599,153.453,red,22.8,-2.9,-3.7,none
4602,153.553,red,22.3,-1.8,-3.5,none
4605,153.654,red,22.6,-1.9,-3.1,none
4608,153.754,red,22.6,-1.9,-3.6,none
4611,153.854,red,23.9,-2.3,-2.6,none
4614,153.954,red,23.9,-2.2,-3.1,none
4617,154.054,red,23.4,-2.4,-3.0,none
4620,154.154,red,22.5,-1.7,-3.5,none
4623,154.254,red,22.9,-1.9,-3.8,none
4626,154.354,red,22.7,-2.0,-3.2,none
4629,154.454,red,23.6,-1.8,-3.2,none
4632,154.554,red,23.6,-2.3,-3.0,none
4635,154.654,red,22.8,-2.3,-3.6,none
4638,154.755,red,24.1,-2.1,-2.5,none
4641,154.855,red,23.7,-2.2,-2.9,none
4644,154.955,red,23.5,-2.1,-2.4,none
4647,155.055,red,23.1,-2.3,-3.1,none
4650,155.155,red,24.1,-1.5,-3.6,none
4653,155.255,red,23.7,-1.4,-3.0,none
4656,155.355,red,24.6,-1.3,-2.6,none
4659,155.455,red,23.1,-2.3,-3.1,none
4662,155.555,red,24.5,-2.3,-3.3,none
4665,155.656,red,23.7,-1.6,-3.5,none
4668,155.756,red,24.1,-2.3,-3.7,none
4671,155.856,red,24.7,-2.5,-3.2,none
4674,155.956,red,24.9,-2.0,-3.7,none
4677,156.056,red,23.5,-2.0,-3.4,none
4680,156.156,red,23.9,-2.3,-3.6,none
4683,156.256,red,24.0,-2.3,-2.7,none
4686,156.356,red,23.8,-2.6,-3.0,none
4689,156.456,red,24.5,-1.5,-3.1,none
4692,156.556,red,24.6,-2.0,-2.2,none
4695,156.656,red,23.8,-2.4,-2.9,none
4698,156.757,red,25.3,-1.9,-3.5,none
4701,156.857,red,24.8,-1.7,-3.6,none
4704,156.957,red,24.4,-1.7,-2.9,none
4707,157.057,red,24.0,-2.2,-3.1,none
4710,157.157,red,25.5,-2.1,-3.3,none
4713,157.257,red,25.2,-1.2,-3.6,none
4716,157.357,red,25.2,-2.2,-3.5,none
4719,157.457,red,24.6,-1.0,-4.0,none
4722,157.557,red,24.6,-2.3,-3.6,none
4725,157.658,red,25.3,-2.1,-3.9,none
4728,157.758,red,25.4,-2.0,-3.4,none
4731,157.858,red,24.7,-2.4,-3.4,none
4734,157.958,red,24.2,-2.2,-3.3,none
4737,158.058,red,26.5,-2.0,-3.1,none
4740,158.158,red,24.6,-2.1,-2.5,none
4743,158.258,red,24.1,-2.2,-3.0,none
4746,158.358,red,25.4,-2.5,-2.5,none
4749,158.458,red,23.9,-2.3,-3.3,none
4752,158.558,red,24.6,-2.2,-3.1,none
4755,158.658,red,24.8,-2.1,-3.3,none
4758,158.759,red,23.9,-2.0,-1.9,none
4761,158.859,red,25.1,-1.8,-2.9,none
4764,158.959,red,25.8,-2.2,-2.7,none
4767,159.059,red,24.8,-2.2,-4.2,none
4770,159.159,red,25.5,-2.1,-2.9,none
4773,159.259,red,23.9,-1.9,-2.2,none
4776,159.359,red,24.4,-1.6,-2.5,none
4779,159.459,red,24.7,-1.4,-2.7,none
4782,159.559,red,24.5,-1.7,-2.3,none
4785,159.66,red,24.0,-3.8,-3.3,none
4788,159.76,red,25.1,-2.1,-2.9,none
4791,159.86,red,24.1,-1.5,-3.2,none
4794,159.96,red,24.0,-2.5,-2.7,none
4797,160.06,red,23.8,-2.6,-3.4,none
4800,160.16,red,25.0,-2.4,-2.6,none
4803,160.26,red,24.4,-2.4,-3.4,none
4806,160.36,red,24.9,-2.2,-3.0,none
4809,160.46,red,24.8,-2.2,-3.6,none
4812,160.56,red,23.8,-1.9,-3.2,none
4815,160.66,red,24.0,-2.5,-2.7,none
4818,160.761,red,24.3,-2.4,-3.8,none
4821,160.861,red,24.1,-2.1,-3.5,none
4824,160.961,red,23.9,-2.0,-3.2,none
4827,161.061,red,24.4,-2.8,-4.3,none
4830,161.161,red,24.0,-2.6,-3.3,none
4833,161.261,red,23.5,-3.7,-3.9,none
4836,161.361,red,24.3,-2.8,-4.2,none
4839,161.461,red,23.6,-1.9,-3.9,red
4842,161.561,red,25.1,-2.5,-4.2,none
4845,161.662,red,24.3,-2.5,-3.1,none
4848,161.762,red,22.4,-3.3,-2.8,none
4851,161.862,red,23.2,-1.7,-2.9,none
4854,161.962,red,22.3,-2.2,-3.0,none
4857,162.062,red,22.6,-2.9,-3.0,none
4860,162.162,red,23.8,-2.4,-3.5,none
4863,162.262,red,23.8,-2.3,-2.7,none
4866,162.362,red,23.7,-2.0,-2.8,none
4869,162.462,red,22.3,-2.1,-3.3,none
4872,162.562,red,23.6,-2.0,-3.5,none
4875,162.662,red,23.3,-2.0,-2.3,none
4878,162.763,red,24.0,-1.8,-3.8,none
4881,162.863,red,23.7,-2.8,-2.2,none
4884,162.963,red,23.4,-1.8,-3.0,none
4887,163.063,red,23.0,-1.8,-2.3,none
4890,163.163,red,23.6,-1.4,-3.2,none
4893,163.263,red,23.5,-1.8,-3.7,none
4896,163.363,red,24.1,-2.2,-2.7,none
4899,163.463,red,24.5,-2.5,-2.9,none
4902,163.563,red,23.3,-2.1,-2.4,none
4905,163.664,red,23.1,-1.9,-2.5,none
4908,163.764,red,23.6,-2.5,-3.3,none
4911,163.864,red,23.8,-1.6,-3.5,none
4914,163.964,red,23.7,-1.5,-3.1,red
4917,164.064,red,23.3,-1.6,-3.1,none
4920,164.164,red,24.4,-1.5,-3.1,red
4923,164.264,red,23.0,-1.9,-3.6,none
4926,164.364,red,22.9,-2.0,-3.7,none
4929,164.464,red,24.0,-2.6,-3.5,none
4932,164.564,red,23.0,-2.0,-3.4,none
4935,164.664,red,23.4,-2.0,-2.2,none
4938,164.765,red,23.0,-2.2,-2.9,none
4941,164.865,red,22.9,-2.1,-3.6,none
4944,164.965,red,23.2,-2.5,-3.1,none
4947,165.065,red,22.1,-2.1,-3.1,none
4950,165.165,red,23.1,-3.1,-3.6,none
4953,165.265,red,22.7,-1.6,-3.8,none
4956,165.365,red,24.4,-2.3,-3.1,none
4959,165.465,red,23.0,-2.1,-3.4,none
4962,165.565,red,23.7,-2.1,-2.6,none
4965,165.666,red,23.8,-1.9,-3.0,none
4968,165.766,red,23.4,-1.5,-3.0,none
4971,165.866,red,22.8,-1.5,-2.9,none
4974,165.966,red,23.7,-1.9,-3.3,none
4977,166.066,red,23.3,-1.5,-3.2,none
4980,166.166,red,22.6,-1.6,-2.9,none
4983,166.266,red,23.0,-2.0,-2.5,none
4986,166.366,red,24.1,-2.1,-3.1,none
4989,166.466,red,23.0,-2.8,-3.8,red
4992,166.566,red,23.7,-1.8,-3.6,none
4995,166.666,red,23.2,-1.7,-3.3,none
4998,166.767,red_amber,23.7,2.9,-3.2,none
5001,166.867,red_amber,24.2,2.0,-2.6,none
5004,166.967,red_amber,23.3,2.5,-3.2,none
5007,167.067,red_amber,23.1,1.0,-3.1,none
5010,167.167,red_amber,23.6,1.9,-2.7,none
5013,167.267,red_amber,24.4,2.0,-2.8,none
5016,167.367,red_amber,23.6,2.5,-3.1,none
5019,167.467,red_amber,23.5,1.5,-3.9,none
5022,167.567,red_amber,23.2,1.8,-3.6,none
