frame,t,state,red_score,amber_score,green_score,before_v2_rule
3462,115.515,occluded,110.9,33.7,4.0,red
3465,115.616,occluded,108.5,33.1,4.6,red
3468,115.716,occluded,109.4,34.9,4.5,red
3471,115.816,occluded,108.5,34.8,3.8,red
3474,115.916,occluded,110.3,34.7,3.6,red
3477,116.016,red_amber,108.9,36.7,4.0,red
3480,116.116,red_amber,111.1,34.6,3.7,red
3483,116.216,red_amber,111.0,34.9,2.9,red
3486,116.316,red_amber,109.7,34.5,4.6,red
3489,116.416,red_amber,110.6,35.4,3.9,red
3492,116.516,occluded,111.4,35.9,4.0,red
3495,116.616,occluded,110.0,35.6,5.0,red
3498,116.717,occluded,111.0,35.5,4.3,red
3501,116.817,occluded,109.4,35.1,4.7,red
3504,116.917,occluded,110.7,35.3,3.7,red
3507,117.017,occluded,110.9,35.2,4.0,red
3510,117.117,green,46.1,-4.9,102.7,green
3513,117.217,green,-12.2,-12.3,128.9,green
3516,117.317,green,-12.5,-12.7,128.7,green
3519,117.417,green,-12.8,-11.9,129.0,green
3522,117.517,green,-13.1,-12.3,129.2,green
3525,117.618,green,-12.5,-11.9,128.3,green
3528,117.718,green,-12.5,-11.9,128.0,green
3531,117.818,green,-12.7,-12.9,127.7,green
3534,117.918,green,-12.9,-12.0,126.9,green
3537,118.018,green,-12.5,-12.5,127.7,green
3540,118.118,green,-12.7,-12.6,127.1,green
3543,118.218,green,-13.3,-13.3,128.1,green
3546,118.318,green,-13.9,-12.8,127.9,green
3549,118.418,green,-13.1,-12.4,127.7,green
3552,118.518,green,-13.3,-12.7,126.5,green
3555,118.618,green,-12.6,-12.4,126.6,green
3558,118.719,green,-13.6,-13.5,126.2,green
3561,118.819,green,-13.6,-12.2,126.7,green
3564,118.919,green,-13.2,-12.4,126.3,green
3567,119.019,green,-13.8,-12.6,126.3,green
3570,119.119,green,-12.2,-13.1,127.1,green
3573,119.219,green,-12.9,-13.0,126.6,green
3576,119.319,green,-12.6,-12.0,125.8,green
3579,119.419,green,-13.4,-12.9,127.0,green
3582,119.519,green,-12.7,-13.1,126.3,green
3585,119.62,green,-12.9,-12.3,125.8,green
3588,119.72,green,-12.8,-12.1,126.2,green
3591,119.82,green,-13.1,-12.0,125.9,green
3594,119.92,green,-13.8,-13.0,124.7,green
3597,120.02,green,-12.9,-11.7,125.3,green
3600,120.12,green,-13.3,-12.0,125.1,green
3603,120.22,green,-13.4,-12.9,125.9,green
3606,120.32,green,-13.3,-12.3,125.1,green
3609,120.42,green,-13.6,-12.3,125.3,green
3612,120.52,green,-13.3,-12.5,125.5,green
3615,120.62,green,-12.4,-11.8,125.4,green
3618,120.721,green,-13.1,-13.2,125.2,green
3621,120.821,green,-12.8,-13.3,125.1,green
3624,120.921,green,-13.9,-11.3,125.4,green
3627,121.021,green,-13.4,-13.6,125.7,green
3630,121.121,green,-13.2,-12.5,125.7,green
3633,121.221,green,-13.0,-13.0,125.5,green
3636,121.321,green,-13.6,-13.3,124.5,green
3639,121.421,green,-13.3,-13.0,125.1,green
3642,121.521,green,-13.4,-13.2,125.8,green
3645,121.622,green,-13.1,-13.5,125.4,green
3648,121.722,green,-12.6,-12.3,125.6,green
3651,121.822,green,-13.0,-11.9,125.3,green
3654,121.922,green,-13.3,-12.4,126.2,green
3657,122.022,green,-12.5,-12.5,126.7,green
3660,122.122,green,-12.7,-12.2,126.9,green
3663,122.222,green,-14.1,-12.9,127.0,green
3666,122.322,green,-11.8,-11.7,126.4,green
3669,122.422,green,-12.9,-12.9,126.3,green
3672,122.522,green,-12.2,-11.7,127.4,green
3675,122.622,green,-12.9,-12.4,127.3,green
3678,122.723,green,-11.5,-11.6,127.8,green
3681,122.823,green,-12.5,-12.0,127.9,green
3684,122.923,green,-12.5,-11.4,128.0,green
3687,123.023,green,-13.2,-12.2,128.0,green
3690,123.123,green,-12.7,-12.6,128.5,green
3693,123.223,green,-13.2,-12.5,127.2,green
3696,123.323,green,-13.6,-12.6,127.9,green
3699,123.423,green,-13.0,-12.4,127.9,green
3702,123.523,green,-13.4,-12.6,128.4,green
3705,123.624,green,-13.0,-12.7,128.8,green
3708,123.724,green,-14.0,-11.6,128.2,green
3711,123.824,green,-13.7,-11.0,128.6,green
3714,123.924,green,-12.4,-12.0,128.6,green
3717,124.024,green,-13.9,-12.2,128.5,green
3720,124.124,green,-11.9,-12.5,128.7,green
3723,124.224,green,-13.0,-11.9,129.1,green
3726,124.324,green,-13.0,-11.3,128.9,green
3729,124.424,green,-12.8,-11.4,128.4,green
3732,124.524,green,-12.7,-12.3,128.9,green
3735,124.624,green,-12.7,-11.7,128.8,green
3738,124.725,green,-12.3,-12.4,128.7,green
3741,124.825,green,-13.1,-11.9,128.1,green
3744,124.925,green,-12.5,-12.6,129.6,green
3747,125.025,green,-12.3,-11.7,129.6,green
3750,125.125,green,-13.4,-12.4,128.9,green
3753,125.225,green,-14.0,-12.1,128.9,green
3756,125.325,green,-13.6,-12.7,129.2,green
3759,125.425,green,-13.4,-12.4,128.6,green
3762,125.525,green,-13.4,-12.6,129.0,green
3765,125.626,green,-12.8,-13.0,129.0,green
3768,125.726,green,-12.7,-12.0,128.6,green
3771,125.826,green,-13.1,-11.8,128.9,green
3774,125.926,green,-13.0,-12.9,128.6,green
3777,126.026,green,-13.1,-12.0,128.9,green
3780,126.126,green,-13.1,-13.5,128.2,green
3783,126.226,green,-13.1,-11.9,127.8,green
3786,126.326,green,-12.4,-13.0,128.4,green
3789,126.426,green,-13.0,-12.6,128.6,green
3792,126.526,green,-12.2,-13.0,127.9,green
3795,126.626,green,-13.3,-13.0,127.3,green
3798,126.727,green,-12.6,-12.6,128.1,green
3801,126.827,green,-12.3,-12.4,127.7,green
3804,126.927,green,-12.4,-12.8,127.8,green
3807,127.027,green,-13.4,-12.4,127.1,green
3810,127.127,green,-12.0,-12.1,127.1,green
3813,127.227,green,-12.9,-12.7,127.3,green
3816,127.327,green,-13.2,-12.8,126.5,green
3819,127.427,green,-12.7,-12.2,127.1,green
3822,127.527,green,-13.5,-11.7,126.2,green
3825,127.628,green,-12.9,-11.7,126.3,green
3828,127.728,green,-13.5,-12.8,126.3,green
3831,127.828,green,-13.3,-11.9,126.5,green
3834,127.928,green,-13.3,-13.1,126.0,green
3837,128.028,green,-12.6,-12.9,125.9,green
3840,128.128,green,-12.5,-12.1,125.4,green
3843,128.228,green,-12.3,-12.5,125.8,green
3846,128.328,green,-12.2,-12.6,125.7,green
3849,128.428,green,-12.9,-11.9,125.7,green
3852,128.528,green,-12.7,-12.4,125.4,green
3855,128.628,green,-12.0,-12.4,125.7,green
3858,128.729,green,-12.1,-12.9,124.7,green
3861,128.829,green,-13.0,-12.8,125.6,green
3864,128.929,green,-12.8,-12.0,125.3,green
3867,129.029,green,-12.2,-13.5,125.8,green
3870,129.129,green,-13.2,-11.0,125.0,green
3873,129.229,green,-13.0,-12.2,125.6,green
3876,129.329,green,-12.7,-13.4,125.7,green
3879,129.429,green,-12.9,-11.8,125.6,green
3882,129.529,green,-13.5,-13.1,125.3,green
3885,129.63,green,-13.2,-11.0,126.4,green
3888,129.73,green,-13.3,-11.5,125.3,green
3891,129.83,green,-12.9,-11.8,126.5,green
3894,129.93,green,-12.2,-11.6,125.9,green
3897,130.03,green,-12.0,-12.2,125.9,green
3900,130.13,green,-12.2,-11.9,126.3,green
3903,130.23,green,-12.8,-11.8,126.4,green
3906,130.33,green,-12.5,-11.2,126.1,green
3909,130.43,green,-12.3,-12.3,125.9,green
3912,130.53,green,-11.7,-12.6,126.4,green
3915,130.631,green,-11.8,-11.5,126.1,green
3918,130.731,green,-12.2,-11.9,126.7,green
3921,130.831,green,-13.4,-13.0,127.5,green
3924,130.931,green,-13.5,-12.2,127.2,green
3927,131.031,green,-13.4,-13.3,126.9,green
3930,131.131,green,-13.2,-12.4,127.5,green
3933,131.231,green,-12.3,-11.5,127.9,green
3936,131.331,green,-13.5,-12.5,127.7,green
3939,131.431,green,-13.3,-12.6,127.2,green
3942,131.531,green,-13.4,-12.7,127.3,green
3945,131.632,green,-13.3,-13.2,128.5,green
3948,131.732,green,-12.6,-12.2,128.5,green
3951,131.832,green,-13.0,-12.7,128.2,green
3954,131.932,green,-13.3,-12.9,128.0,green
3957,132.032,green,-13.2,-13.4,128.9,green
3960,132.132,green,-13.2,-12.3,129.1,green
3963,132.232,green,-13.1,-12.7,129.3,green
3966,132.332,green,-13.3,-12.9,128.8,green
3969,132.432,green,-13.1,-12.2,129.9,green
3972,132.532,green,-13.1,-12.5,128.3,green
3975,132.632,green,-14.6,-12.5,130.1,green
3978,132.733,green,-14.2,-12.3,130.8,green
3981,132.833,green,-13.2,-12.6,129.9,green
3984,132.933,green,-12.8,-13.7,129.8,none
3987,133.033,green,-12.5,-13.3,129.3,green
3990,133.133,green,-14.4,-12.8,129.8,red
3993,133.233,green,-12.9,-13.5,129.0,none
3996,133.333,green,-13.4,-13.7,128.3,green
3999,133.433,green,-13.4,-13.3,127.9,green
4002,133.533,green,-13.1,-13.0,129.9,green
4005,133.634,green,-13.6,-12.2,129.0,green
4008,133.734,green,-12.8,-12.5,129.0,green
4011,133.834,green,-13.5,-12.5,129.2,green
4014,133.934,green,-12.2,-11.9,129.1,green
4017,134.034,green,-12.6,-13.6,129.0,green
4020,134.134,green,-12.6,-12.5,129.0,green
4023,134.234,green,-12.7,-12.2,128.7,green
4026,134.334,green,-12.7,-12.7,128.5,green
4029,134.434,green,-12.3,-12.5,129.0,green
4032,134.534,green,-12.3,-13.0,129.3,green
4035,134.634,green,-12.4,-13.7,128.1,green
4038,134.735,green,-13.5,-12.8,128.6,green
4041,134.835,green,-13.0,-13.4,128.4,green
4044,134.935,green,-13.5,-13.5,127.9,green
4047,135.035,green,-13.4,-13.6,128.5,green
4050,135.135,green,-13.2,-13.9,128.3,green
4053,135.235,green,-13.5,-13.3,127.5,green
4056,135.335,green,-13.3,-12.8,128.2,green
4059,135.435,green,-12.2,-13.1,126.9,green
4062,135.535,green,-13.1,-13.5,127.4,green
4065,135.636,green,-13.1,-13.9,127.3,green
4068,135.736,green,-13.4,-13.5,128.1,green
4071,135.836,green,-13.9,-13.2,127.4,green
4074,135.936,green,-13.9,-13.2,127.9,green
4077,136.036,green,-14.3,-12.5,127.3,green
4080,136.136,green,-13.1,-13.3,126.9,green
4083,136.236,green,-12.5,-13.1,127.1,green
4086,136.336,green,-13.2,-13.6,126.3,green
4089,136.436,green,-13.8,-13.6,126.3,green
4092,136.536,green,-13.1,-12.9,126.5,green
4095,136.636,green,-12.2,-13.0,127.2,green
4098,136.737,green,-13.0,-12.4,127.2,green
4101,136.837,green,-13.3,-13.0,126.6,green
4104,136.937,green,-12.9,-12.5,125.2,green
4107,137.037,green,-11.8,-12.3,126.1,green
4110,137.137,green,-12.3,-13.4,125.2,green
4113,137.237,green,-12.4,-12.8,125.3,green
4116,137.337,green,-13.1,-12.4,125.4,green
4119,137.437,green,-14.1,-13.0,125.7,green
4122,137.537,green,-14.6,-11.7,126.1,green
4125,137.638,green,-12.6,-13.5,125.2,green
4128,137.738,green,-12.2,-13.0,126.2,none
4131,137.838,green,-11.5,-13.4,126.2,red
4134,137.938,green,-13.0,-12.0,125.3,green
4137,138.038,green,-13.6,-12.8,124.2,green
4140,138.138,green,-12.9,-12.7,126.5,green
4143,138.238,green,-13.7,-12.7,125.4,green
4146,138.338,green,-12.8,-12.3,125.6,green
4149,138.438,green,-12.8,-12.4,125.4,green
4152,138.538,green,-13.8,-13.5,126.3,green
4155,138.638,green,-13.9,-13.1,126.3,green
4158,138.739,green,-12.5,-12.9,126.3,none
4161,138.839,green,-12.8,-13.6,126.4,none
4164,138.939,green,-12.5,-12.5,126.2,red
4167,139.039,green,-13.4,-12.3,126.3,green
4170,139.139,green,-13.0,-12.3,126.6,green
4173,139.239,green,-12.7,-12.3,126.6,green
4176,139.339,green,-12.2,-12.2,126.4,green
4179,139.439,green,-12.7,-11.1,126.7,green
4182,139.539,green,-13.4,-11.7,126.3,green
4185,139.64,green,-13.4,-11.8,127.3,green
4188,139.74,green,-12.9,-12.1,127.3,green
4191,139.84,green,-11.5,-12.2,127.8,green
4194,139.94,green,-12.5,-12.1,127.5,green
4197,140.04,green,-12.3,-11.7,128.0,green
4200,140.14,green,-13.8,-11.8,128.1,green
4203,140.24,green,-13.6,-12.3,127.6,green
4206,140.34,green,-12.9,-11.6,128.1,green
4209,140.44,green,-13.3,-12.4,128.3,green
4212,140.54,green,-12.8,-11.5,128.4,green
4215,140.64,green,-13.2,-12.0,128.4,green
4218,140.741,green,-12.4,-12.4,128.7,green
4221,140.841,green,-12.7,-11.7,128.8,green
4224,140.941,green,-13.1,-12.2,128.6,green
4227,141.041,green,-13.3,-11.2,128.4,green
4230,141.141,green,-12.7,-12.8,129.4,green
4233,141.241,green,-12.1,-12.7,129.7,green
4236,141.341,green,-12.0,-11.7,129.7,green
4239,141.441,green,-12.4,-12.2,128.9,green
4242,141.541,green,-11.0,-12.9,129.0,none
4245,141.642,green,-12.8,-13.5,129.1,none
4248,141.742,green,-12.4,-12.7,128.4,green
4251,141.842,green,-13.1,-11.7,129.3,green
4254,141.942,green,-10.7,-12.8,128.3,green
4257,142.042,green,-12.1,-12.0,128.8,green
4260,142.142,green,-12.3,-11.5,128.7,green
4263,142.242,green,-12.7,-11.3,129.0,green
4266,142.342,green,-13.1,-12.2,128.9,green
4269,142.442,green,-12.5,-12.1,128.4,green
4272,142.542,green,-12.3,-12.7,128.1,green
4275,142.642,green,-12.7,-11.6,128.2,green
4278,142.743,green,-11.9,-11.1,128.6,green
4281,142.843,green,-12.0,-11.7,129.1,green
4284,142.943,green,-13.0,-13.4,128.3,green
4287,143.043,green,-12.8,-12.7,128.5,green
4290,143.143,green,-11.8,-11.0,128.2,green
4293,143.243,green,-12.4,-11.5,127.8,green
4296,143.343,green,-11.8,-11.9,127.7,green
4299,143.443,green,-12.4,-11.8,127.6,green
4302,143.543,green,-12.7,-12.0,127.5,green
4305,143.644,green,-12.4,-12.2,128.2,green
4308,143.744,green,-13.0,-12.5,128.2,green
4311,143.844,green,-12.3,-13.0,127.4,green
4314,143.944,green,-12.7,-12.5,127.0,green
4317,144.044,green,-12.1,-12.7,127.3,green
4320,144.144,green,-12.1,-12.4,127.4,green
4323,144.244,green,-12.9,-13.0,127.5,green
4326,144.344,green,-13.4,-12.5,127.0,green
4329,144.444,green,-13.3,-12.1,127.0,green
4332,144.544,green,-12.9,-12.2,126.3,green
4335,144.644,green,-11.9,-11.8,126.3,green
4338,144.745,green,-12.7,-12.3,127.0,green
4341,144.845,green,-13.7,-12.6,127.0,green
4344,144.945,green,-13.4,-13.1,125.8,green
4347,145.045,green,-12.9,-12.5,126.4,green
4350,145.145,green,-12.9,-10.8,125.1,none
4353,145.245,green,-12.5,-13.1,124.6,none
4356,145.345,green,-11.8,-11.6,125.4,green
4359,145.445,green,-13.1,-12.6,124.7,green
4362,145.545,green,-13.1,-11.6,125.0,green
4365,145.646,green,-13.7,-11.9,124.7,green
4368,145.746,green,-13.2,-11.7,124.9,green
4371,145.846,green,-12.7,-13.2,124.4,green
4374,145.946,green,-11.4,-12.7,124.5,green
4377,146.046,green,-12.0,-10.2,124.6,green
4380,146.146,green,-13.0,-12.4,124.5,green
4383,146.246,green,-13.1,-13.0,125.2,green
4386,146.346,green,-12.4,-13.4,124.6,red
4389,146.446,green,-12.1,-12.8,124.6,none
4392,146.546,green,-12.3,-11.6,124.7,green
4395,146.646,green,-12.8,-12.2,124.9,green
4398,146.747,green,-11.3,-11.7,125.3,green
4401,146.847,green,-11.9,-12.1,124.8,green
4404,146.947,green,-12.6,-11.0,125.1,green
4407,147.047,green,-13.0,-12.8,125.1,green
4410,147.147,green,-12.3,-11.6,125.4,green
4413,147.247,green,-11.4,-11.9,124.6,green
4416,147.347,green,-12.5,-12.6,124.8,green
4419,147.447,green,-13.2,-11.7,125.1,green
4422,147.547,green,-12.6,-11.9,125.4,green
4425,147.648,green,-12.4,-12.6,126.3,green
4428,147.748,green,-11.4,-11.3,126.4,green
4431,147.848,green,-12.2,-11.5,126.1,green
4434,147.948,green,-12.0,-11.3,126.5,green
4437,148.048,green,-12.5,-12.4,127.0,green
4440,148.148,green,-11.9,-11.8,126.7,green
4443,148.248,green,-11.1,-12.4,127.0,green
4446,148.348,green,-12.3,-11.1,127.5,green
4449,148.448,green,-12.8,-12.2,126.8,green
4452,148.548,green,-12.1,-12.2,127.3,green
4455,148.648,green,-11.4,-12.7,127.4,green
4458,148.749,green,-12.0,-12.1,127.7,green
4461,148.849,green,-12.2,-12.3,127.6,green
4464,148.949,green,-13.1,-11.7,127.4,green
4467,149.049,green,-12.4,-13.0,128.4,green
4470,149.149,green,-11.9,-11.3,128.7,green
4473,149.249,green,-12.6,-9.9,127.6,green
4476,149.349,green,-12.4,-12.1,128.0,green
4479,149.449,green,-12.9,-11.2,127.6,green
4482,149.549,green,-10.7,-11.2,128.3,green
4485,149.65,green,-11.9,-11.1,128.6,green
4488,149.75,green,-11.8,-11.0,128.7,green
4491,149.85,green,-12.2,-12.3,127.8,green
4494,149.95,green,-12.0,-11.4,129.0,green
4497,150.05,green,-12.4,-11.6,128.2,green
4500,150.15,green,-11.6,-11.0,129.6,green
4503,150.25,green,-12.3,-11.9,129.1,green
4506,150.35,green,-12.0,-11.2,128.5,green
4509,150.45,green,-12.5,-12.1,128.8,green
4512,150.55,green,-11.4,-11.3,129.4,green
4515,150.65,green,-11.6,-11.9,129.6,green
4518,150.751,green,-11.7,-12.0,128.8,green
4521,150.851,green,-11.7,-12.2,129.0,green
4524,150.951,green,-11.8,-11.8,129.0,green
4527,151.051,green,-11.6,-11.4,129.3,green
4530,151.151,green,-12.7,-11.1,128.6,green
4533,151.251,green,-12.4,-11.5,128.7,green
4536,151.351,green,-11.9,-11.9,128.1,green
4539,151.451,green,-12.1,-11.5,128.3,green
4542,151.551,green,-12.6,-11.8,128.0,green
4545,151.652,green,-12.6,-12.0,128.0,green
4548,151.752,green,-11.7,-11.5,128.5,green
4551,151.852,green,-12.2,-11.6,128.2,green
4554,151.952,green,-11.9,-11.6,128.2,green
4557,152.052,green,-12.7,-11.5,128.2,green
4560,152.152,green_flash,-11.4,-11.3,6.0,none
4563,152.252,green_flash,-12.8,-11.6,4.9,none
4566,152.352,green_flash,-12.7,-11.9,4.0,none
4569,152.452,green_flash,-12.3,-11.1,5.0,none
4572,152.552,green_flash,-11.1,-12.1,5.4,none
4575,152.652,green,-12.7,-11.7,127.6,green
4578,152.753,green,-12.0,-11.5,127.1,green
4581,152.853,green,-12.1,-11.9,126.8,green
4584,152.953,green,-11.7,-11.9,127.0,green
4587,153.053,green,-12.5,-11.4,125.9,green
4590,153.153,occluded,-12.3,-11.8,5.9,none
4593,153.253,occluded,-11.9,-12.4,4.5,none
4596,153.353,green_flash,-13.0,-11.9,5.8,none
4599,153.453,green_flash,-12.6,-11.1,4.0,none
4602,153.553,green_flash,-12.3,-12.1,5.4,none
4605,153.654,green,-13.3,-12.0,125.7,green
4608,153.754,green,-12.3,-11.5,126.3,green
4611,153.854,green,-12.3,-11.5,125.7,green
4614,153.954,green,-13.1,-11.3,125.6,green
4617,154.054,green,-12.7,-10.7,126.1,none
4620,154.154,occluded,-12.6,-11.7,6.8,red
4623,154.254,green_flash,-11.2,-11.7,4.6,none
4626,154.354,green_flash,-13.2,-10.6,5.1,none
4629,154.454,green_flash,-12.0,-11.2,5.2,none
4632,154.554,green_flash,-11.5,-11.5,5.2,none
4635,154.654,green,-10.8,-12.4,124.9,green
4638,154.755,green,-11.6,-11.2,125.3,green
4641,154.855,green,-12.1,-13.3,124.9,green
4644,154.955,green,-11.8,-10.8,124.8,green
4647,155.055,green,-11.5,-11.5,125.1,green
4650,155.155,amber,-12.2,34.8,5.9,none
4653,155.255,amber,-11.3,34.3,4.5,none
4656,155.355,amber,-13.0,32.5,4.3,none
4659,155.455,amber,-11.3,34.8,4.5,none
4662,155.555,amber,-12.1,34.3,4.4,none
4665,155.656,amber,-12.0,34.2,4.0,none
4668,155.756,amber,-12.9,33.1,4.9,none
4671,155.856,amber,-12.2,34.0,4.2,none
4674,155.956,amber,-12.9,33.5,4.1,red
4677,156.056,amber,-12.8,33.1,3.8,none
4680,156.156,amber,-11.7,33.9,4.0,none
4683,156.256,amber,-12.5,33.0,3.8,none
4686,156.356,amber,-12.6,33.6,3.1,none
4689,156.456,amber,-12.5,33.6,3.4,none
4692,156.556,amber,-12.2,32.3,3.4,none
4695,156.656,amber,-11.5,33.5,4.2,none
4698,156.757,amber,-12.3,34.2,4.4,none
4701,156.857,amber,-11.8,34.5,3.7,none
4704,156.957,amber,-12.1,34.4,5.0,none
4707,157.057,amber,-12.7,34.6,4.0,none
4710,157.157,amber,-11.6,33.8,3.6,none
4713,157.257,amber,-12.0,32.4,4.5,none
4716,157.357,amber,-12.5,33.3,3.9,none
4719,157.457,amber,-12.1,32.6,4.7,none
4722,157.557,amber,-11.7,33.5,3.7,none
4725,157.658,amber,-11.7,33.0,3.6,none
4728,157.758,amber,-11.9,34.7,3.8,none
4731,157.858,amber,-13.3,34.1,4.1,none
4734,157.958,amber,-11.6,33.8,4.4,none
4737,158.058,amber,-12.5,34.0,4.6,none
4740,158.158,red,114.9,-10.1,3.7,red
4743,158.258,red,114.7,-10.1,4.1,red
4746,158.358,red,114.1,-10.9,4.3,red
4749,158.458,red,114.7,-10.8,4.1,red
4752,158.558,red,113.3,-11.1,4.2,red
4755,158.658,red,113.0,-11.9,4.3,red
4758,158.759,red,114.8,-11.2,4.7,red
4761,158.859,red,115.1,-10.9,4.9,red
4764,158.959,red,114.5,-11.4,3.9,red
4767,159.059,red,113.4,-11.1,3.2,red
4770,159.159,red,113.3,-10.2,4.1,red
4773,159.259,red,112.7,-11.2,4.1,red
4776,159.359,red,112.5,-11.2,3.9,red
4779,159.459,red,113.2,-11.5,3.1,red
4782,159.559,red,112.5,-11.8,4.4,red
4785,159.66,red,112.6,-10.8,4.2,red
4788,159.76,red,111.3,-10.6,4.5,red
4791,159.86,red,112.2,-10.5,3.4,red
4794,159.96,red,112.2,-12.1,4.6,red
4797,160.06,red,111.9,-11.4,4.8,red
4800,160.16,red,112.6,-11.2,5.1,red
4803,160.26,red,113.4,-11.8,4.2,red
4806,160.36,red,113.4,-11.0,4.3,red
4809,160.46,red,113.9,-11.4,3.9,red
4812,160.56,red,113.4,-11.2,4.7,red
4815,160.66,red,112.7,-10.6,4.8,red
4818,160.761,red,114.1,-11.1,4.1,red
4821,160.861,red,111.9,-12.2,5.1,red
4824,160.961,red,111.5,-10.5,3.8,red
4827,161.061,red,112.9,-11.0,3.5,red
4830,161.161,red,113.9,-12.1,5.2,red
4833,161.261,red,112.9,-11.1,5.1,red
4836,161.361,red,112.9,-11.1,3.8,red
4839,161.461,red,113.2,-11.5,4.1,red
4842,161.561,red,114.1,-12.5,5.5,red
4845,161.662,red,113.5,-12.9,3.1,red
4848,161.762,red,112.1,-12.4,4.6,red
4851,161.862,red,111.0,-11.3,4.9,red
4854,161.962,red,112.7,-10.2,4.9,red
4857,162.062,red,115.0,-11.7,4.3,red
4860,162.162,red,115.1,-11.8,3.6,red
4863,162.262,red,113.0,-11.0,4.1,red
4866,162.362,red,113.0,-10.9,4.4,red
4869,162.462,red,113.7,-11.4,4.2,red
4872,162.562,red,112.7,-12.1,3.5,red
4875,162.662,red,112.4,-12.3,4.9,red
4878,162.763,red,112.9,-10.9,3.2,red
4881,162.863,red,113.8,-12.2,5.0,red
4884,162.963,red,113.9,-12.2,4.1,red
4887,163.063,red,113.4,-11.1,5.1,red
4890,163.163,red,112.8,-10.9,4.3,red
4893,163.263,red,112.9,-11.4,4.2,red
4896,163.363,red,114.3,-11.5,5.3,red
4899,163.463,red,112.3,-10.2,4.4,red
4902,163.563,red,113.8,-10.1,4.8,red
4905,163.664,red,112.9,-10.7,3.9,red
4908,163.764,red,113.6,-11.5,4.3,red
4911,163.864,red,113.4,-12.1,4.7,red
4914,163.964,red,113.7,-12.5,4.4,red
4917,164.064,red,112.5,-11.0,5.4,red
4920,164.164,red,113.1,-12.1,5.3,red
4923,164.264,red,112.3,-11.0,3.8,red
4926,164.364,red,113.7,-12.0,5.4,red
4929,164.464,red,114.2,-10.9,3.3,red
4932,164.564,red,114.9,-11.2,4.4,red
4935,164.664,red,114.2,-10.8,5.3,red
4938,164.765,red,114.2,-10.9,4.3,red
4941,164.865,red,114.4,-11.6,5.4,red
4944,164.965,red,114.4,-10.6,4.6,red
4947,165.065,red,114.0,-11.8,4.0,red
4950,165.165,red,113.7,-11.1,5.1,red
4953,165.265,red,114.3,-11.9,5.0,red
4956,165.365,red,112.9,-11.3,4.7,red
4959,165.465,red,113.5,-11.1,5.6,red
4962,165.565,red,113.4,-11.6,5.0,red
4965,165.666,red,113.5,-10.6,4.5,red
4968,165.766,red,112.8,-11.3,4.3,red
4971,165.866,red,113.4,-11.5,4.2,red
4974,165.966,red,113.3,-11.4,4.4,red
4977,166.066,red,113.8,-12.4,5.0,red
4980,166.166,red,114.4,-12.2,4.5,red
4983,166.266,red,114.9,-11.0,4.8,red
4986,166.366,red,114.3,-11.0,3.9,red
4989,166.466,red,111.6,-11.7,4.8,red
4992,166.566,red,112.9,-10.6,3.5,red
4995,166.666,red,112.2,-10.5,4.7,red
4998,166.767,red,112.9,-11.9,4.2,red
5001,166.867,red,113.0,-10.5,3.9,red
5004,166.967,red,113.0,-11.2,4.3,red
5007,167.067,red,112.5,-11.0,3.8,red
5010,167.167,red,111.8,-10.8,4.7,red
5013,167.267,red,113.3,-11.1,4.8,red
5016,167.367,red,113.3,-12.0,4.3,red
5019,167.467,red,112.0,-11.8,4.0,red
5022,167.567,red,113.6,-10.5,4.4,red
5025,167.668,red,113.4,-10.8,4.6,red
5028,167.768,red,111.9,-11.0,4.2,red
5031,167.868,red,112.3,-11.2,4.5,red
5034,167.968,red,113.0,-11.8,4.7,red
5037,168.068,red,112.7,-11.7,4.5,red
5040,168.168,red,112.4,-10.9,4.2,red
5043,168.268,red,113.7,-11.2,4.3,red
5046,168.368,red,112.5,-11.3,3.9,red
5049,168.468,red,113.3,-11.8,3.2,red
5052,168.568,red,113.4,-10.8,3.9,red
5055,168.668,red,113.2,-11.4,4.4,red
5058,168.769,red,112.8,-11.5,5.3,red
5061,168.869,red,111.5,-10.8,4.0,red
5064,168.969,red,110.3,-10.2,4.0,red
5067,169.069,red,112.6,-11.4,4.0,red
5070,169.169,red,112.3,-11.5,4.9,red
5073,169.269,red,112.3,-10.9,4.5,red
5076,169.369,red,111.3,-11.8,4.5,red
5079,169.469,red,111.1,-11.8,3.6,red
5082,169.569,red,112.1,-11.2,3.7,red
5085,169.67,red,113.5,-10.7,5.1,red
5088,169.77,red,111.9,-11.2,4.3,red
5091,169.87,red,110.8,-11.3,5.6,red
5094,169.97,red,111.6,-10.6,3.5,red
5097,170.07,red,111.6,-11.1,4.8,red
5100,170.17,red,111.8,-11.3,5.0,red
5103,170.27,red,112.8,-11.3,5.0,red
5106,170.37,red,112.1,-10.9,4.8,red
5109,170.47,red,112.2,-10.1,4.2,red
5112,170.57,red,111.4,-10.6,5.0,red
5115,170.67,red,112.6,-11.8,3.6,red
5118,170.771,red,112.3,-11.0,4.7,red
5121,170.871,red,111.6,-10.2,5.1,red
5124,170.971,red,112.3,-11.0,3.7,red
5127,171.071,red,111.9,-11.1,4.4,red
5130,171.171,red,112.6,-11.8,4.4,red
5133,171.271,red,113.3,-11.5,3.9,red
5136,171.371,red,112.9,-11.1,3.9,red
5139,171.471,red,112.8,-11.7,4.6,red
5142,171.571,red,112.0,-11.2,5.4,red
5145,171.672,red,112.4,-11.2,4.0,red
