frame,t,state,red_score,green_score,before_v2_rule
4317,144.044,red,48.3,-4.8,red
4320,144.144,red,48.1,-4.7,red
4323,144.244,red,49.6,-5.1,red
4326,144.344,red,48.4,-4.4,red
4329,144.444,red,49.1,-4.8,red
4332,144.544,red,48.8,-4.3,red
4335,144.644,red,49.1,-4.3,red
4338,144.745,red,48.0,-4.7,red
4341,144.845,red,49.5,-3.7,red
4344,144.945,red,49.8,-4.4,red
4347,145.045,red,49.2,-4.5,red
4350,145.145,red,49.7,-4.7,red
4353,145.245,red,48.4,-4.7,red
4356,145.345,red,47.6,-4.8,red
4359,145.445,red,48.4,-5.4,red
4362,145.545,red,50.0,-4.0,red
4365,145.646,red,49.5,-3.8,red
4368,145.746,red,49.6,-5.7,red
4371,145.846,red,49.6,-4.8,red
4374,145.946,red,48.4,-4.7,red
4377,146.046,red,49.2,-3.9,red
4380,146.146,red,48.1,-4.4,red
4383,146.246,red,49.2,-5.2,red
4386,146.346,red,48.6,-4.9,red
4389,146.446,red,49.7,-4.8,red
4392,146.546,red,50.3,-4.5,red
4395,146.646,red,49.5,-5.5,red
4398,146.747,red,49.8,-4.6,red
4401,146.847,red,49.0,-4.5,red
4404,146.947,red,50.3,-3.8,red
4407,147.047,red,50.5,-4.3,red
4410,147.147,red,49.8,-4.7,red
4413,147.247,red,49.1,-5.0,red
4416,147.347,red,50.4,-4.7,red
4419,147.447,red,50.3,-4.9,red
4422,147.547,red,48.9,-4.7,red
4425,147.648,red,49.9,-4.3,red
4428,147.748,red,49.0,-4.7,red
4431,147.848,red,48.8,-4.6,red
4434,147.948,red,50.0,-4.6,red
4437,148.048,red,49.0,-4.6,red
4440,148.148,red,49.8,-4.2,red
4443,148.248,red,49.6,-4.6,red
4446,148.348,red,50.0,-4.0,red
4449,148.448,red,49.0,-4.6,red
4452,148.548,red,49.2,-3.7,red
4455,148.648,red,48.2,-4.8,red
4458,148.749,red,50.0,-4.1,red
4461,148.849,red,48.7,-4.7,red
4464,148.949,red,49.6,-4.0,red
4467,149.049,red,49.7,-4.6,red
4470,149.149,red,49.6,-5.2,red
4473,149.249,red,49.2,-5.0,red
4476,149.349,red,50.0,-5.0,red
4479,149.449,red,48.8,-4.3,red
4482,149.549,red,48.8,-4.3,red
4485,149.65,red,50.7,-4.3,red
4488,149.75,red,49.5,-4.5,red
4491,149.85,red,49.7,-5.1,red
4494,149.95,red,48.8,-5.0,red
4497,150.05,red,48.6,-4.9,red
4500,150.15,red,47.9,-5.3,red
4503,150.25,red,48.9,-5.2,red
4506,150.35,red,50.2,-4.3,red
4509,150.45,red,49.4,-4.5,red
4512,150.55,red,48.8,-5.1,red
4515,150.65,red,48.8,-4.1,red
4518,150.751,red,47.9,-3.4,red
4521,150.851,red,48.5,-4.6,red
4524,150.951,red,47.5,-4.4,red
4527,151.051,red,48.0,-4.4,red
4530,151.151,red,49.2,-4.7,red
4533,151.251,red,50.2,-4.4,red
4536,151.351,red,48.1,-4.8,red
4539,151.451,red,49.2,-5.0,red
4542,151.551,red,48.1,-5.0,red
4545,151.652,red,49.4,-4.6,red
4548,151.752,red,49.4,-4.9,red
4551,151.852,red,49.0,-3.8,red
4554,151.952,red,47.9,-5.4,red
4557,152.052,red,48.7,-4.7,red
4560,152.152,red,48.9,-4.4,red
4563,152.252,red,49.0,-4.7,red
4566,152.352,red,49.0,-4.5,red
4569,152.452,red,48.3,-4.8,red
4572,152.552,red,48.0,-4.1,red
4575,152.652,red,47.4,-4.7,red
4578,152.753,red,48.9,-4.7,red
4581,152.853,red,48.7,-4.2,red
4584,152.953,red,49.4,-4.1,red
4587,153.053,red,47.9,-4.0,red
4590,153.153,red,47.8,-4.4,red
4593,153.253,red,49.4,-4.8,red
4596,153.353,red,48.9,-5.1,red
4599,153.453,red,46.7,-4.7,red
4602,153.553,red,48.1,-4.3,red
4605,153.654,red,48.2,-4.4,red
4608,153.754,red,46.3,-4.9,red
4611,153.854,red,46.3,-4.3,red
4614,153.954,red,48.4,-4.2,red
4617,154.054,red,48.1,-4.2,red
4620,154.154,red,46.7,-4.3,red
4623,154.254,red,48.1,-5.0,red
4626,154.354,red,47.3,-4.6,red
4629,154.454,red,47.4,-4.6,red
4632,154.554,red,48.1,-4.2,red
4635,154.654,red,48.9,-4.7,red
4638,154.755,red,46.3,-4.1,red
4641,154.855,red,47.2,-4.5,red
4644,154.955,red,47.4,-4.9,red
4647,155.055,red,47.5,-4.8,red
4650,155.155,red,47.2,-5.0,red
4653,155.255,red,48.2,-5.0,red
4656,155.355,red,47.6,-5.0,red
4659,155.455,red,48.3,-4.5,red
4662,155.555,red,47.4,-4.1,red
4665,155.656,red,47.4,-5.3,red
4668,155.756,red,47.1,-4.2,red
4671,155.856,red,46.6,-4.2,red
4674,155.956,red,48.0,-4.3,red
4677,156.056,red,47.5,-4.8,red
4680,156.156,red,47.9,-4.0,red
4683,156.256,red,46.7,-4.0,red
4686,156.356,red,49.2,-4.2,red
4689,156.456,red,46.7,-4.2,red
4692,156.556,red,48.0,-4.7,red
4695,156.656,red,48.5,-4.7,red
4698,156.757,red,47.7,-4.3,red
4701,156.857,red,47.2,-4.8,red
4704,156.957,red,47.9,-4.9,red
4707,157.057,red,47.6,-5.1,red
4710,157.157,red,47.1,-4.8,red
4713,157.257,red,47.0,-5.0,red
4716,157.357,red,46.2,-4.6,red
4719,157.457,red,47.3,-5.3,red
4722,157.557,red,48.4,-5.1,red
4725,157.658,red,47.7,-4.6,red
4728,157.758,red,48.1,-4.1,red
4731,157.858,red,47.3,-4.3,red
4734,157.958,red,47.2,-4.5,red
4737,158.058,red,47.3,-4.7,red
4740,158.158,red,47.2,-4.9,red
4743,158.258,red,46.6,-4.5,red
4746,158.358,red,47.6,-4.8,red
4749,158.458,red,48.6,-4.3,red
4752,158.558,red,47.4,-4.7,red
4755,158.658,red,49.2,-4.3,red
4758,158.759,red,48.4,-4.2,red
4761,158.859,red,48.0,-4.7,red
4764,158.959,red,47.6,-4.2,red
4767,159.059,red,46.8,-4.2,red
4770,159.159,red,46.5,-4.8,red
4773,159.259,red,47.7,-4.1,red
4776,159.359,red,48.4,-4.1,red
4779,159.459,red,47.9,-4.8,red
4782,159.559,red,47.9,-4.8,red
4785,159.66,red,48.6,-5.6,red
4788,159.76,red,48.7,-4.4,red
4791,159.86,red,48.6,-4.6,red
4794,159.96,red,48.2,-4.7,red
4797,160.06,red,49.0,-4.5,red
4800,160.16,red,48.4,-4.2,red
4803,160.26,red,47.5,-4.6,red
4806,160.36,red,49.3,-3.9,red
4809,160.46,red,48.2,-4.0,red
4812,160.56,red,48.0,-5.1,red
4815,160.66,red,48.2,-4.5,red
4818,160.761,red,46.9,-5.3,red
4821,160.861,red,48.6,-4.6,red
4824,160.961,red,47.8,-4.6,red
4827,161.061,red,48.9,-4.2,red
4830,161.161,red,48.3,-4.9,red
4833,161.261,red,48.5,-5.5,red
4836,161.361,red,48.7,-5.3,red
4839,161.461,red,49.4,-4.6,red
4842,161.561,red,48.4,-4.1,red
4845,161.662,red,48.1,-5.0,red
4848,161.762,red,48.5,-5.1,red
4851,161.862,red,47.3,-4.4,red
4854,161.962,red,47.7,-4.5,red
4857,162.062,red,48.4,-5.0,red
4860,162.162,red,47.7,-4.6,red
4863,162.262,red,47.4,-4.4,red
4866,162.362,red,48.9,-4.2,red
4869,162.462,red,47.8,-4.5,red
4872,162.562,red,48.8,-4.0,red
4875,162.662,red,48.4,-4.9,red
4878,162.763,red,49.5,-5.3,red
4881,162.863,red,48.9,-3.8,red
4884,162.963,red,49.5,-4.7,red
4887,163.063,red,47.3,-3.7,red
4890,163.163,red,48.9,-4.4,red
4893,163.263,red,48.8,-4.5,red
4896,163.363,red,48.4,-4.9,red
4899,163.463,red,49.4,-4.4,red
4902,163.563,red,48.1,-4.4,red
4905,163.664,red,48.3,-4.9,red
4908,163.764,red,47.9,-4.6,red
4911,163.864,red,47.4,-4.6,red
4914,163.964,red,48.0,-5.4,red
4917,164.064,red,49.3,-4.1,red
4920,164.164,red,47.5,-4.6,red
4923,164.264,red,47.9,-3.7,red
4926,164.364,red,47.4,-5.1,red
4929,164.464,red,48.6,-4.4,red
4932,164.564,red,47.6,-5.5,red
4935,164.664,red,46.7,-4.3,red
4938,164.765,red,47.2,-4.7,red
4941,164.865,red,47.8,-4.7,red
4944,164.965,red,47.2,-4.4,red
4947,165.065,red,47.7,-4.5,red
4950,165.165,red,46.8,-4.2,red
4953,165.265,red,46.8,-4.7,red
4956,165.365,red,47.2,-5.2,red
4959,165.465,red,46.2,-4.2,red
4962,165.565,red,46.7,-4.9,red
4965,165.666,red,47.9,-5.0,red
4968,165.766,red,46.9,-4.1,red
4971,165.866,red,47.4,-5.0,red
4974,165.966,red,46.9,-4.8,red
4977,166.066,red,47.3,-4.4,red
4980,166.166,red,48.2,-4.6,red
4983,166.266,red,47.0,-5.0,red
4986,166.366,red,47.0,-4.4,red
4989,166.466,red,45.7,-4.9,red
4992,166.566,red,46.5,-5.0,red
4995,166.666,red,46.5,-4.7,red
4998,166.767,red,46.6,-3.8,red
5001,166.867,red,47.2,-4.4,red
5004,166.967,red,47.3,-4.9,red
5007,167.067,red,47.8,-4.2,red
5010,167.167,red,47.4,-5.0,red
5013,167.267,red,47.9,-4.1,red
5016,167.367,red,48.2,-4.6,red
5019,167.467,red,46.6,-5.2,red
5022,167.567,red,47.5,-4.7,red
5025,167.668,red,47.5,-4.4,red
5028,167.768,red,47.9,-4.2,red
5031,167.868,red,48.0,-3.5,red
5034,167.968,red,47.0,-4.3,red
5037,168.068,red,47.0,-4.3,red
5040,168.168,red,46.6,-4.0,red
5043,168.268,red,46.8,-3.9,red
5046,168.368,red,47.5,-4.2,red
5049,168.468,red,47.7,-3.7,red
5052,168.568,red,47.2,-4.9,red
5055,168.668,red,47.7,-5.0,red
5058,168.769,red,47.8,-4.2,red
5061,168.869,red,46.9,-5.1,red
5064,168.969,red,46.8,-4.1,red
5067,169.069,red,46.7,-4.3,red
5070,169.169,red,48.2,-4.6,red
5073,169.269,red,48.0,-4.6,red
5076,169.369,red,47.3,-4.9,red
5079,169.469,red,47.4,-4.3,red
5082,169.569,red,46.0,-3.5,red
5085,169.67,red,46.6,-4.2,red
5088,169.77,red,47.0,-5.2,red
5091,169.87,red,46.4,-4.7,red
5094,169.97,red,47.5,-4.8,red
5097,170.07,red,46.5,-4.6,red
5100,170.17,red,47.5,-4.0,red
5103,170.27,red,48.4,-4.8,red
5106,170.37,red,47.5,-5.2,red
5109,170.47,red,47.7,-4.3,red
5112,170.57,red,48.0,-4.3,red
5115,170.67,red,48.0,-4.9,red
5118,170.771,red,47.2,-4.8,red
5121,170.871,red,47.6,-4.8,red
5124,170.971,red,48.0,-3.9,red
5127,171.071,red,48.1,-4.7,red
5130,171.171,red,47.3,-4.7,red
5133,171.271,red,48.1,-4.8,red
5136,171.371,red,47.6,-3.9,red
5139,171.471,red,49.4,-4.0,red
5142,171.571,red,48.0,-4.7,red
5145,171.672,red,49.3,-4.4,red
5148,171.772,red,47.6,-5.2,red
5151,171.872,red,48.2,-4.3,red
5154,171.972,red,48.6,-4.2,red
5157,172.072,red,48.6,-4.6,red
5160,172.172,red,49.2,-4.0,red
5163,172.272,red,49.1,-4.6,red
5166,172.372,red,48.1,-4.5,red
5169,172.472,red,48.1,-4.8,red
5172,172.572,red,49.1,-4.1,red
5175,172.672,red,47.9,-4.5,red
5178,172.773,red,48.0,-4.5,red
5181,172.873,red,48.2,-5.1,red
5184,172.973,red,48.6,-4.0,red
5187,173.073,red,47.8,-4.3,red
5190,173.173,red,49.2,-4.7,red
5193,173.273,red,48.0,-4.7,red
5196,173.373,red,47.8,-4.6,red
5199,173.473,red,48.3,-4.8,red
5202,173.573,red,48.2,-4.4,red
5205,173.674,red,48.3,-4.6,red
5208,173.774,red,47.3,-4.6,red
5211,173.874,red,48.4,-4.6,red
5214,173.974,red,47.5,-4.4,red
5217,174.074,red,48.2,-4.7,red
5220,174.174,red,47.9,-4.4,red
5223,174.274,red,46.8,-4.4,red
5226,174.374,red,48.1,-4.2,red
5229,174.474,red,47.9,-4.1,red
5232,174.574,red,46.4,-4.2,red
5235,174.674,red,47.3,-4.4,red
5238,174.775,red,47.1,-4.4,red
5241,174.875,red,47.4,-4.6,red
5244,174.975,red,47.0,-4.5,red
5247,175.075,red,46.8,-4.4,red
5250,175.175,red,46.6,-4.8,red
5253,175.275,red,47.4,-4.1,red
5256,175.375,red,48.0,-4.7,red
5259,175.475,red,46.5,-4.5,red
5262,175.575,red,48.0,-4.8,red
5265,175.676,red,47.3,-5.5,red
5268,175.776,red,46.4,-4.7,red
5271,175.876,red,47.3,-4.9,red
5274,175.976,red,47.5,-4.4,red
5277,176.076,red,47.7,-4.1,red
5280,176.176,red,45.5,-4.4,red
5283,176.276,red,46.2,-4.4,red
5286,176.376,red,47.3,-4.7,red
5289,176.476,red,45.7,-5.4,red
5292,176.576,red,46.3,-4.5,red
5295,176.676,red,47.2,-4.4,red
5298,176.777,red,45.2,-4.4,red
5301,176.877,red,46.4,-4.2,red
5304,176.977,red,46.3,-4.2,red
5307,177.077,green,10.3,33.2,none
5310,177.177,green,1.9,36.1,none
5313,177.277,green,2.4,36.2,none
5316,177.377,green,2.2,35.5,none
5319,177.477,green,2.1,35.4,none
5322,177.577,green,3.0,37.2,none
5325,177.678,green,2.3,36.0,none
5328,177.778,green,2.6,36.4,none
5331,177.878,green,2.3,36.9,none
5334,177.978,green,2.0,37.8,none
5337,178.078,green,2.0,38.5,none
5340,178.178,green,2.1,37.9,none
5343,178.278,green,2.2,37.8,none
5346,178.378,green,2.2,37.7,none
5349,178.478,green,2.0,37.8,none
5352,178.578,green,2.0,39.4,none
5355,178.678,green,2.2,38.6,none
5358,178.779,green,2.2,38.3,none
5361,178.879,green,2.3,38.6,none
5364,178.979,green,1.8,39.4,none
5367,179.079,green,2.4,38.9,none
5370,179.179,green,2.8,39.4,none
5373,179.279,green,2.8,39.5,none
5376,179.379,green,2.7,39.2,none
5379,179.479,green,2.0,39.8,none
5382,179.579,green,1.7,40.8,none
5385,179.68,green,2.1,39.6,none
5388,179.78,green,2.8,39.8,none
5391,179.88,green,2.4,39.6,none
5394,179.98,green,2.2,40.1,none
5397,180.08,green,2.4,40.5,none
5400,180.18,green,2.7,39.0,none
5403,180.28,green,2.5,40.1,none
5406,180.38,green,2.1,39.2,none
5409,180.48,green,1.7,40.1,none
5412,180.58,green,1.9,39.5,none
5415,180.68,green,1.9,39.8,none
5418,180.781,green,1.5,39.8,none
5421,180.881,green,2.3,38.5,none
5424,180.981,green,1.9,39.0,none
5427,181.081,green,2.7,39.1,none
5430,181.181,green,2.5,38.7,none
5433,181.281,green,3.1,38.5,none
5436,181.381,green,1.9,39.3,none
5439,181.481,green,2.8,38.2,none
5442,181.581,green,1.7,37.8,none
5445,181.682,green,2.3,37.6,none
5448,181.782,green,2.5,36.9,none
5451,181.882,green,1.8,36.8,none
5454,181.982,green,2.0,37.2,none
5457,182.082,green,2.1,36.0,none
5460,182.182,green,2.9,36.4,none
5463,182.282,green,3.0,37.1,none
5466,182.382,green,2.6,36.6,none
5469,182.482,green,2.8,35.6,none
5472,182.582,green,3.3,35.7,none
5475,182.682,green,2.5,35.9,none
5478,182.783,green,2.6,36.7,none
5481,182.883,green,2.3,34.9,none
5484,182.983,green,2.3,34.5,none
5487,183.083,green,1.7,35.5,none
5490,183.183,green,2.2,35.2,none
5493,183.283,green,2.0,34.7,none
5496,183.383,green,2.5,35.2,none
5499,183.483,green,2.5,34.8,none
5502,183.583,green,2.6,34.6,none
5505,183.684,green,2.5,34.3,none
5508,183.784,green,2.3,33.8,none
5511,183.884,green,2.2,34.5,none
5514,183.984,green,2.3,34.6,none
5517,184.084,green,2.4,35.0,none
5520,184.184,green,2.7,34.7,none
5523,184.284,green,2.7,34.6,none
5526,184.384,green,2.2,35.4,none
5529,184.484,green,2.1,34.8,none
5532,184.584,green,2.2,35.3,none
5535,184.684,green,2.6,35.3,none
5538,184.785,green,2.9,36.0,none
5541,184.885,green,2.6,35.5,none
5544,184.985,green,2.7,35.0,none
5547,185.085,green,2.2,35.8,none
5550,185.185,green,2.4,35.3,none
5553,185.285,green,2.6,35.7,none
5556,185.385,green,2.4,37.0,none
5559,185.485,green,2.3,36.4,none
5562,185.585,green,1.8,36.0,none
5565,185.686,green,2.6,36.8,none
5568,185.786,green,2.9,35.8,none
5571,185.886,green,2.5,36.8,none
5574,185.986,green,2.5,37.0,none
5577,186.086,green,3.3,37.0,none
5580,186.186,green,2.1,38.3,none
5583,186.286,green,2.3,37.9,none
5586,186.386,green,2.2,37.5,none
5589,186.486,green,2.6,37.8,none
5592,186.586,green,2.8,38.0,none
5595,186.686,green,3.0,38.7,none
5598,186.787,green,2.4,39.0,none
5601,186.887,green,2.9,39.6,none
5604,186.987,green,2.6,39.3,none
5607,187.087,green,2.8,38.3,none
5610,187.187,green,2.0,40.4,none
5613,187.287,green,2.0,39.3,none
5616,187.387,green,2.8,39.8,none
5619,187.487,green,1.9,38.5,none
5622,187.587,green,2.2,39.8,none
5625,187.688,green,1.5,39.7,none
5628,187.788,green,1.8,40.8,none
5631,187.888,green,2.6,40.0,none
5634,187.988,green,2.2,40.0,none
5637,188.088,green,2.4,40.3,none
5640,188.188,green,1.9,39.5,none
5643,188.288,green,1.8,41.5,none
5646,188.388,green,2.5,40.5,none
5649,188.488,green,1.8,40.6,none
5652,188.588,green,2.1,40.5,none
5655,188.688,green,1.9,40.1,none
5658,188.789,green,2.3,38.8,none
5661,188.889,green,2.5,39.9,none
5664,188.989,green,2.6,40.6,none
5667,189.089,green,2.5,39.6,none
5670,189.189,green,2.7,40.0,none
5673,189.289,green,2.6,40.2,none
5676,189.389,green,2.7,39.5,none
5679,189.489,green,2.3,39.2,none
5682,189.589,green,2.6,39.6,none
5685,189.69,green,2.7,39.0,none
5688,189.79,green,2.2,38.7,none
5691,189.89,green,2.2,38.5,none
5694,189.99,green,2.3,38.4,none
5697,190.09,green,3.0,39.6,none
5700,190.19,green,1.9,38.8,none
5703,190.29,green,1.9,38.0,none
5706,190.39,green,2.5,38.2,none
5709,190.49,green,2.8,37.5,none
5712,190.59,green,2.1,37.1,none
5715,190.69,green,2.8,36.9,none
5718,190.791,green,2.1,38.1,none
5721,190.891,green,2.6,37.9,none
5724,190.991,green,2.5,37.7,none
5727,191.091,green,2.9,37.0,none
5730,191.191,green,2.0,36.0,none
5733,191.291,green,2.5,37.5,none
5736,191.391,green,2.1,36.4,none
5739,191.491,green,2.8,37.2,none
5742,191.591,green,4.0,35.8,none
5745,191.692,green,1.1,36.5,none
5748,191.792,green,2.2,35.7,none
5751,191.892,green,1.6,36.2,none
5754,191.992,green,3.0,35.9,none
5757,192.092,green,3.0,35.5,none
5760,192.192,green,2.3,34.2,none
5763,192.292,green,2.3,36.3,none
5766,192.392,green,1.4,35.7,none
5769,192.492,green,3.0,35.4,none
5772,192.592,green,3.7,35.4,none
5775,192.692,green,2.3,35.3,none
5778,192.793,green,2.1,35.8,none
5781,192.893,green,1.8,35.3,none
5784,192.993,green,2.8,35.4,none
5787,193.093,green,1.7,34.3,none
5790,193.193,green,2.4,36.3,none
5793,193.293,green,2.8,35.7,none
5796,193.393,green,2.2,35.7,none
5799,193.493,green,2.7,35.8,none
5802,193.593,green,2.5,36.7,none
5805,193.694,green,1.5,37.2,none
5808,193.794,green,3.1,37.3,none
5811,193.894,green,1.7,37.9,none
5814,193.994,green,2.8,37.2,none
5817,194.094,green,2.2,37.1,none
5820,194.194,green,2.5,36.9,none
5823,194.294,green,3.2,36.9,none
5826,194.394,green,2.3,37.6,none
5829,194.494,green,3.2,36.6,none
5832,194.594,green,2.4,38.5,none
5835,194.694,green,2.4,37.4,none
5838,194.795,green,3.0,38.1,none
5841,194.895,green,2.9,37.8,none
5844,194.995,green,2.9,39.3,none
5847,195.095,green,3.1,38.3,none
5850,195.195,green,2.9,38.5,none
5853,195.295,green,3.4,39.8,none
5856,195.395,green,2.8,39.4,none
5859,195.495,green,2.6,39.0,none
5862,195.595,green,2.2,39.2,none
5865,195.696,green,2.7,40.1,none
5868,195.796,green,1.9,39.1,none
5871,195.896,green,2.8,39.6,none
5874,195.996,green,2.3,40.2,none
5877,196.096,green,2.4,39.7,none
5880,196.196,green,2.6,40.8,none
5883,196.296,green,2.5,39.0,none
5886,196.396,green,2.5,39.2,none
5889,196.496,green,2.8,39.0,none
5892,196.596,green,2.2,40.5,none
5895,196.696,green,2.6,39.9,none
5898,196.797,green,2.3,40.9,none
5901,196.897,green,2.1,40.6,none
5904,196.997,green,2.6,39.7,none
5907,197.097,green,2.5,40.6,none
5910,197.197,green,3.3,40.5,none
5913,197.297,green,2.4,40.1,none
5916,197.397,green,2.3,40.2,none
5919,197.497,green,2.3,40.9,none
5922,197.597,green,3.2,39.9,none
5925,197.698,green,2.2,39.8,none
5928,197.798,green,2.6,39.8,none
5931,197.898,green,2.3,39.5,none
5934,197.998,green,2.7,40.0,none
5937,198.098,green,3.0,39.5,none
5940,198.198,green,2.7,40.0,none
5943,198.298,green,2.8,38.7,none
5946,198.398,green,2.1,38.1,none
5949,198.498,green,1.8,39.3,none
5952,198.598,green,1.2,38.4,none
5955,198.698,green,2.3,39.6,none
5958,198.799,green,2.1,39.1,none
5961,198.899,green,2.6,39.7,none
5964,198.999,green,2.7,39.0,none
5967,199.099,green,2.4,37.8,none
5970,199.199,green,2.7,39.2,none
5973,199.299,green,1.9,38.6,none
5976,199.399,green,2.7,38.0,none
5979,199.499,green,2.6,37.9,none
5982,199.599,green,2.6,37.1,none
5985,199.7,green,2.8,36.7,none
5988,199.8,green,2.2,38.1,none
5991,199.9,green,2.5,36.9,none
5994,200.0,green,2.7,37.0,none
5997,200.1,green,2.4,36.7,none
6000,200.2,green,2.2,36.8,none
6003,200.3,green,2.3,37.0,none
6006,200.4,green,2.8,35.6,none
6009,200.5,green,3.5,37.0,none
6012,200.6,green,3.0,36.0,none
6015,200.7,green,2.3,36.1,none
6018,200.801,green,2.0,35.8,none
6021,200.901,green,2.3,36.2,none
6024,201.001,green,1.8,35.8,none
6027,201.101,green,1.7,35.7,none
6030,201.201,green,2.2,34.8,none
6033,201.301,green,2.2,35.0,none
6036,201.401,green,2.1,36.4,none
6039,201.501,green,2.2,35.7,none
6042,201.601,green,2.8,36.0,none
6045,201.702,green,2.7,35.1,none
6048,201.802,green,2.6,35.9,none
6051,201.902,green,1.7,35.1,none
6054,202.002,green,2.8,36.2,none
6057,202.102,green,2.1,35.6,none
6060,202.202,green,2.7,35.3,none
6063,202.302,green,1.8,35.6,none
6066,202.402,green,2.9,35.2,none
6069,202.502,green,2.9,35.4,none
6072,202.602,green,3.3,35.7,none
6075,202.703,green,2.6,35.6,none
6078,202.803,green,1.3,35.6,none
6081,202.903,green,3.0,35.0,none
6084,203.003,green,3.3,35.7,none
6087,203.103,green,2.6,35.2,none
6090,203.203,green,2.6,36.3,none
6093,203.303,green,2.3,35.8,none
6096,203.403,green,2.3,36.2,none
6099,203.503,green,2.2,36.2,none
6102,203.603,green,2.5,35.7,none
6105,203.704,green,2.3,37.0,none
6108,203.804,green,1.7,36.0,none
6111,203.904,green,1.8,36.7,none
6114,204.004,green,1.8,36.8,none
6117,204.104,green,2.1,36.5,none
6120,204.204,green,2.6,37.1,none
6123,204.304,green,2.6,37.2,none
6126,204.404,green,3.4,37.3,none
6129,204.504,green,2.5,36.7,none
6132,204.604,green,2.4,37.4,none
6135,204.704,green,3.1,37.5,none
6138,204.805,green,2.9,37.9,none
6141,204.905,green,2.4,38.0,none
6144,205.005,green,3.4,37.6,none
6147,205.105,green,2.5,37.8,none
6150,205.205,green,1.6,37.6,none
6153,205.305,green,2.2,38.2,none
6156,205.405,green,2.2,38.7,none
6159,205.505,green,2.4,38.2,none
6162,205.605,green,2.3,38.1,none
6165,205.706,green,2.2,37.8,none
6168,205.806,green,2.7,38.5,none
6171,205.906,green,3.1,39.0,none
6174,206.006,green,2.7,38.6,none
6177,206.106,green,2.9,38.3,none
6180,206.206,green,2.3,39.1,none
6183,206.306,green,2.3,39.8,none
6186,206.406,green,2.3,39.4,none
6189,206.506,green,3.1,38.8,none
6192,206.606,green,2.4,38.8,none
6195,206.706,green,2.0,38.4,none
6198,206.807,green,2.2,39.7,none
6201,206.907,green,1.6,39.8,none
6204,207.007,green,2.3,39.7,none
6207,207.107,green_flash,2.8,-4.0,none
6210,207.207,green_flash,2.3,-5.5,none
6213,207.307,green_flash,2.5,-5.4,none
6216,207.407,green_flash,2.7,-5.0,none
6219,207.507,green_flash,2.9,-5.1,none
6222,207.607,green,3.0,38.2,none
6225,207.708,green,2.4,38.0,none
6228,207.808,green,2.6,39.2,none
6231,207.908,green,2.8,40.4,none
6234,208.008,green,2.3,39.8,none
6237,208.108,green_flash,2.4,-4.0,none
6240,208.208,green_flash,2.7,-4.5,none
6243,208.308,green_flash,3.3,-4.4,none
6246,208.408,green_flash,2.9,-4.0,none
6249,208.508,green_flash,2.9,-4.3,none
6252,208.608,green,1.9,40.5,none
6255,208.709,green,2.9,39.6,none
6258,208.809,green,1.8,40.1,none
6261,208.909,green,1.8,39.5,none
6264,209.009,green,2.0,39.7,none
6267,209.109,green_flash,2.1,-3.6,none
6270,209.209,green_flash,2.0,-4.8,none
6273,209.309,green_flash,1.9,-4.9,none
6276,209.409,green_flash,1.9,-4.9,none
6279,209.509,green_flash,2.2,-4.9,none
6282,209.609,green,2.4,40.1,none
6285,209.71,green,2.5,39.4,none
6288,209.81,green,2.0,38.9,none
6291,209.91,green,2.4,38.5,none
6294,210.01,green,2.9,38.7,none
6297,210.11,red,52.2,-5.7,red
6300,210.21,red,52.1,-5.1,red
6303,210.31,red,52.0,-4.8,red
6306,210.41,red,52.1,-5.4,red
6309,210.51,red,52.0,-5.1,red
6312,210.61,red,50.9,-4.9,red
6315,210.71,red,52.1,-4.8,red
6318,210.811,red,50.8,-4.3,red
6321,210.911,red,50.7,-4.7,red
6324,211.011,red,51.0,-4.7,red
6327,211.111,red,51.0,-4.7,red
6330,211.211,red,50.2,-4.7,red
6333,211.311,red,50.3,-5.0,red
6336,211.411,red,50.2,-5.0,red
6339,211.511,red,50.3,-4.5,red
6342,211.611,red,50.2,-3.8,red
6345,211.712,red,51.0,-5.1,red
6348,211.812,red,49.3,-4.4,red
6351,211.912,red,49.5,-4.2,red
6354,212.012,red,49.5,-4.4,red
6357,212.112,red,49.4,-5.0,red
6360,212.212,red,50.2,-4.5,red
6363,212.312,red,48.8,-4.6,red
6366,212.412,red,49.4,-4.7,red
6369,212.512,red,50.2,-4.4,red
6372,212.612,red,49.0,-4.8,red
6375,212.712,red,48.9,-4.8,red
6378,212.813,red,48.9,-5.6,red
6381,212.913,red,50.1,-4.0,red
6384,213.013,red,50.2,-4.3,red
6387,213.113,red,49.2,-4.9,red
6390,213.213,red,51.4,-5.3,red
6393,213.313,red,49.3,-4.6,red
6396,213.413,red,49.9,-5.0,red
6399,213.513,red,48.4,-5.3,red
6402,213.613,red,50.0,-4.5,red
6405,213.714,red,50.6,-4.6,red
6408,213.814,red,50.2,-4.5,red
6411,213.914,red,49.7,-4.9,red
6414,214.014,red,47.9,-4.8,red
6417,214.114,red,49.8,-4.8,red
6420,214.214,red,48.4,-5.4,red
6423,214.314,red,48.8,-4.6,red
6426,214.414,red,48.9,-4.6,red
6429,214.514,red,50.2,-4.5,red
6432,214.614,red,49.9,-4.5,red
6435,214.715,red,48.5,-4.8,red
6438,214.815,red,48.7,-5.0,red
6441,214.915,red,49.8,-4.8,red
6444,215.015,red,48.7,-5.0,red
6447,215.115,red,48.4,-5.5,red
6450,215.215,red,48.6,-5.0,red
